Article Title,Abstract,Publication Year
Transmission theory of the risk neural network,"On the basis of general project risk element transmission theory, in order to consider an effective solution of portfolio selection problem. This research proposed a new neural network model: Risk Neural Network model. Based on artificial neural network model analysis, we introduced three computational rules: analysis, weighted and polymerization in Risk Neural Network. By solving the hidden layer of random variables characteristic Junction, a series of definitions were built in Risk Neural Network, including feed-forward risk neural network model and muti-hidden layer risk neural network model. According to the series of definitions, we divided risk elements into discrete model and continuous model to be discussed separately, eventually the analytical model of Risk Neural Network was built. The interactive approach was illustrated with a practical example.",2007
BP adds to solvent portfolio,,1997
An Empirical Study of Stock Return and Investor Sentiment Based on Text Mining and LSTM,"Based on the development of social network and big data, we adopt the unstructured text-based investors' comment data mining from the stock bar forum, and use long short-term memory neural network for text sentiment analysis to build a more accurate investor sentiment indicator. Based on this indicator, an empirical study on the component stocks of the GEM Composite Index is conducted to explore the impact of investor sentiment on stock return. Through a full sample stock selection test, we find that the performance of the portfolio based on investor sentiment indicator performs significantly better than the benchmark. Further more, compared with the basic Fama-French three factor model, the goodness of fit and significance of the asset pricing model with investor sentiment factor added are both improved, indicating that the investor sentiment index we constructed can capture the investors' sentiment in the market well, and has a good explanatory power for stock return.",2019
Forecasting realized volatility using deep learning quantile function,"The accurate prediction of realized volatility is an essential component of effective investment strategies. Existing studies have often focused on modeling selective features of intraday return series, overlooking the comprehensive information embedded within them due to challenges such as microstructure noise and the complexity of handling numerous data points. To address these limitations, this paper proposes a novel deep learning quantile function (DLQF) framework that directly leverages intraday return series to forecast realized volatility. The proposed model integrates a Bi-LSTM network to capture the long memory of realized volatility and a quantile function implemented as a deep neural network to extract rich information from intraday returns. A loss function based on Lp distance measures is defined to estimate the probabilistic distribution of intraday returns, enabling both intraday return prediction and realized volatility estimation. Empirical results demonstrate that DLQF outperforms traditional benchmarks across major ETFs, including SPY, DIA, and QQQ, which represent the S&P 500, Dow Jones Industrial Average, and Nasdaq 100, respectively. This model offers significant potential for applications in portfolio optimization, option pricing, and risk management.",2025
RETRACTED: Construction of business strategic planning structure model based on deep learning algorithm (Retracted Article),"This article analyzes the factors that affect business strategy. Based on the deep learning algorithm, we obtain a three-dimensional analytical framework of business strategy portfolio from the perspective of policy tools, policy objectives, and policy strength. It measures the characteristics of the business strategy portfolio from three aspects of comprehensiveness, consistency, and balance, and an improved deep learning analysis method is used to measure the impact of policy combination characteristics on business strategy effects, and then to clarify the effects of different types of business strategy combinations. The results concluded that there are significant differences in the effects of the business strategy portfolio characteristics. The macroeconomic effects of the combination of policy tools are simulated and analyzed, and the differences in their effects under different policy objectives and policy strengths are compared and analyzed. The prediction accuracy of the model reaches 98.57%.",2023
An improved large-scale sparse multi-objective evolutionary algorithm using unsupervised neural network,"Large-scale sparse multi-objective optimization problems (LSSMOPs) widely exist in the real world, such as portfolio optimization, neural network training problems, and so on. In recent years, a number of multi-objective optimization evolutionary algorithms (MOEAs) have been proposed to deal with LSSMOPs. To improve the search efficiency of the operator, using unsupervised neural networks to reduce the search space is one of the dimensionality reduction methods in sparse MOEAs. However, it is not efficient enough that existing algorithms using neural networks consume much time to train networks in each evolutionary generation. In addition, most sparse MOEAs ignore the relationship between binary vectors and real vectors, which determine the decision variables. Thus, this paper proposes an evolutionary algorithm for solving LSSMOPs. The proposed algorithm adopts an adaptive dimensionality reduction method to achieve a balance between convergence and efficiency. The algorithm groups the binary vectors and adaptively uses a restricted Boltzmann machine to reduce the search space of binary vectors. Then, the generation of real vectors is guided by binary vectors, which enhance the relationship between both parts of the decision variables. According to the experimental results on eight benchmark problems and neural network training problems, the proposed algorithm achieves better performance than existing state-of-the-art evolutionary algorithms for LSSMOPs.",2023
A NOTE ON NUMERICAL METHODS FOR MEAN-VARIANCE PORTFOLIO SELECTION WITH DYNAMIC ATTENTION BEHAVIOR IN A HIDDEN MARKOV MODEL,"In this paper, we present some numerical methods for solving a mean-variance portfolio selection problem. Specifically, we study closed-loop equilibrium strategies for mean-variance portfolio selection problem in a hidden Markov model with the dynamic attention behavior. In addition to the investment strategy, the investor's attention to news is introduced as a control of the accuracy of the news signal process. The main objective of this paper is to find equilibrium strategies by numerically solving an extended HJB equation using the classical Markov chain approximation method, the deep learning method, and the hybrid deep learning Markov chain approximation method. Finally, a numerical example is provided to compare the performance of the proposed three numerical methods.",2025
RNN Modelling for Bi-objective MPM Job Shop Scheduling Problem,"This paper presents a Recurrent Neural Network approach for the multipurpose machines Job Shop Scheduling Problem. This case of JSSP can be utilized for the modelling of project portfolio management besides the well known adoption in factory environment. Therefore, each project oriented organization develops a set of projects and it has to schedule them as a whole. In this work, we extended a bi-objective system model based on the JSSP modelling and formulated it as a combination of two recurrent neural networks. In addition, we designed an example within its neural networks that are focused on the Makespan and the Total Weighted Tardiness objectives. Moreover, we present the findings of our approach using a set of well known benchmark instances and the discussion about them and the singularity that arises.",2013
RETRACTED: Exchange Rate Forecasting Based on Deep Learning and NSGA-II Models (Retracted Article),"Today, the global exchange market has been the world's largest trading market, whose volume could reach nearly 5.345 trillion US dollars, attracting a large number of investors. Based on the perspective of investors and investment institutions, this paper combines theory with practice and creatively puts forward an innovative model of double objective optimization measurement of exchange forecast analysis portfolio. To be more specific, this paper proposes two algorithms to predict the volatility of exchange, which are deep learning and NSGA-II-based dual-objective measurement optimization algorithms for the exchange investment portfolio. Compared with typical traditional exchange rate prediction algorithms, the deep learning model has more accurate results and the NSGA-II-based model further optimizes the selection of investment portfolios and finally gives investors a more reasonable investment portfolio plan. In summary, the proposal of this article can effectively help investors make better investments and decision-making in the exchange market.",2021
A data-centric strategy to improve performance of automatic pavement defects detection,"An integrated data -centric portfolio is presented in this work to tailor the performance of the deep learning method. The proposed portfolio includes attention mechanisms, feature -enabled image augmentation strategy, and orthogonal test -based parameter fine-tuning. It focuses on improving the quality and diversity of the data without changing the architecture of the model. The results show that by embedding attention modules into the deep learning -based model, the mAP50 is increased by 3.1% compared to the benchmark. A Class -Specific Image Augmentation (CSIA) method is proposed to work as an optimism strategy for quantifying the number of generated images for each distress. It outperforms augmenting images for all distresses equally which has been widely used in many studies. An orthogonal test method is introduced to decrease the training time for parameter fine-tuning. With the proposed data -centric portfolio, mAP50 of the YOLOv5s model is significantly improved from 0.594 to 0.818.",2024
Does inclusion of GARCH variance in deep learning models improve financial contagion prediction?,"Financial contagions have traditionally been studied using GARCH models to explain the vola-tility, whereas regression models have been used to predict the stock index values based on different underlying assets. Past research has shown that deep learning regression models have demonstrated superiority over traditional statistical models. This paper creates a hybrid predic-tion model by using the outputs of GARCH models as an input variable in deep learning regression models. It has been observed that hybrid models provide better results as compared to deep learning models. Such improved prediction shall provide portfolio managers an additional tool to determine the investment strategy.",2023
Exploring the Generalizability of Deep Convolutional Neural Networks for Post-Hurricane Damage Assessment,"Research on artificial intelligence (AI) and aerial imaging technologies has led to new opportunities in large-scale damage assessment for disaster management. As in other domains, the quality of AI predictions in disaster damage assessment primarily depends on the size, quality, and heterogeneity of training data. However, each disaster leaves behind a unique visual pattern of destruction that is influenced by both the intrinsic properties of the event (e.g., wind speed of a hurricane, ground acceleration of an earthquake) and the characteristics of the location it is taking place (e.g., building portfolio, terrain, vegetation cover). This makes the development and assessment of AI models for universal damage assessment extremely challenging, as the size and feature space of data collected from each disaster is distinctive. This study aims to evaluate and benchmark the generalizability of a damage assessment AI model across different hurricane events. The model is a stacked convolutional neural network (CNN) that is initially trained on aerial videos from Hurricane Dorian (2019) but is tested without retraining on unseen videos of several hurricanes in the 2017 season, including Harvey, Maria, and Irma. The testing accuracy and the square of Earth Mover's Distance (EMD2) values are used to evaluate the model generalizability. Overall, the model achieves 36.7% precision in detecting buildings and 43.1% accuracy in damage level classification. Additionally, EMD2 is found to be negatively correlated with accuracy. Results also indicate that the model generally has a better performance in predicting extreme ground truth labels (i.e., no damaged or destroyed buildings). This behavior is expected and consistent with how human annotators label buildings for damage since humans find these extreme cases more straightforward to label than cases where buildings have suffered intermediate damage levels.",2022
A Deep Deterministic Policy Gradient-based Strategy for Stocks Portfolio Management,"With the improvement of computer performance and the development of GPU-accelerated technology, trading with machine learning algorithms has attracted the attention of many researchers and practitioners. In this research, we propose a novel portfolio management strategy based on the framework of Deep Deterministic Policy Gradient, a policy-based reinforcement learning framework, and compare its performance to that of other trading strategies. In our framework, two Long Short-Term Memory neural networks and two fully connected neural networks are constructed. We also investigate the performance of our strategy with and without transaction costs. Experimentally, we choose eight US stocks consisting of four low-volatility stocks and four high-volatility stocks. We compare the compound annual return rate of our strategy against seven other strategies, e.g., Uniform Buy and Hold, Exponential Gradient and Universal Portfolios. In our case, the compound annual return rate is 14.12%, outperforming all other strategies. Furthermore, in terms of Sharpe Ratio (0.5988), our strategy is nearly 33% higher than that of the second-best performing strategy.",2021
Generative Meta-Learning Robust Quality-Diversity Portfolio,"This paper proposes a novel meta-learning approach to optimize a robust portfolio ensemble. The method uses a deep generative model to generate diverse and high-quality sub-portfolios combined to form the ensemble portfolio. The generative model consists of a convolutional layer, a stateful LSTM module, and a dense network. During training, the model takes a randomly sampled batch of Gaussian noise and outputs a population of solutions, which are then evaluated using the objective function of the problem. The weights of the model are updated using a gradient-based optimizer. The convolutional layer transforms the noise into a desired distribution in latent space, while the LSTM module adds dependence between generations. The dense network decodes the population of solutions. The proposed method balances maximizing the performance of the sub-portfolios with minimizing their maximum correlation, resulting in a robust ensemble portfolio against systematic shocks. The approach was effective in experiments where stochastic rewards were present. Moreover, the results (Fig. 1) demonstrated that the ensemble portfolio obtained by taking the average of the generated sub-portfolio weights was robust and generalized well. The proposed method can be applied to problems where diversity is desired among co-optimized solutions for a robust ensemble. The source-codes and the dataset are in the supplementary material.",2023
Time-varying minimum-cost portfolio insurance problem via an adaptive fuzzy-power LVI-PDNN,"It is well known that minimum-cost portfolio insurance (MPI) is an essential investment strategy. This article presents a time-varying version of the original static MPI problem, which is thus more realistic. Then, to solve it efficiently, we propose a powerful recurrent neural network called the linear-variational-inequality primal-dual neural network (LVIPDNN). By doing so, we overcome the drawbacks of the static approach and propose an online solution. In order to improve the performance of the standard LVI-PDNN model, an adaptive fuzzy-power LVI-PDNN (F-LVI-PDNN) model is also introduced and studied. This model combines the fuzzy control technique with LVI-PDNN. Numerical experiments and computer simulations confirm the F-LVI-PDNN model's superiority over the LVI-PDNN model and show that our approach is a splendid option to accustomed MATLAB procedures.",2023
Intelligent Asset Allocation via Market Sentiment Views,"The sentiment index of market participants has been extensively used for stock market prediction in recent years. Many financial information vendors also provide it as a service. However, utilizing market sentiment under the asset allocation framework has been rarely discussed. In this article, we investigate the role of market sentiment in an asset allocation problem. We propose to compute sentiment time series from social media with the help of sentiment analysis and text mining techniques. A novel neural network design, built upon an ensemble of evolving clustering and long short-term memory, is used to formalize sentiment information into market views. These views are later integrated into modern portfolio theory through a Bayesian approach. We analyze the performance of this asset allocation model from many aspects, such as stability of portfolios, computing of sentiment time series, and profitability in our simulations. Experimental results show that our model outperforms some of the most successful forecasting techniques. Thanks to the introduction of the evolving clustering method, the estimation accuracy of market views is significantly improved.",2018
Convolutional neural networks automate detection for tracking of submicron-scale particles in 2D and 3D,"Particle tracking is a powerful biophysical tool that requires conversion of large video files into position time series, i.e., traces of the species of interest for data analysis. Current tracking methods, based on a limited set of input parameters to identify bright objects, are ill-equipped to handle the spectrum of spatiotemporal heterogeneity and poor signal-to-noise ratios typically presented by submicron species in complex biological environments. Extensive user involvement is frequently necessary to optimize and execute tracking methods, which is not only inefficient but introduces user bias. To develop a fully automated tracking method, we developed a convolutional neural network for particle localization from image data, comprising over 6,000 parameters, and used machine learning techniques to train the network on a diverse portfolio of video conditions. The neural network tracker provides unprecedented automation and accuracy, with exceptionally low false positive and false negative rates on both 2D and 3D simulated videos and 2D experimental videos of difficult-to-track species.",2018
Automated building classification framework using convolutional neural network,"Despite extensive study, performing Rapid visual screening is still a challenging task for many countries. The challenges include the lack of trained engineers, limited resources, and a large building inventory to detect. One of the most important aspect in rapid visual screening is to establish the building classification based on the guidelines' specific criteria. This study proposes a general framework based on Convolutional Neural Network to perform automated building classification for the rapid visual screening procedure. The method classifies buildings based on the Federal Emergency Management Agency (FEMA)-154 guidelines and uses transfer learning techniques from a pre-trained network. The Indonesian building portfolio is used as a case study and a dataset of building images generated through web-scraping on Google Search (TM) engines and Google StreetView (TM) website is used for the method validation. Results show that the proposed framework has promising potential to automate the building classification based on FEMA-154 guidelines.",2022
WDM equipped universal linear optics for programmable neuromorphic photonic processors,"Non-von-Neumann computing architectures and deep learning training models have sparked a new computational era where neurons are forming the main architectural backbone and vector, matrix and tensor multiplications comprise the basic mathematical toolbox. This paradigm shift has triggered a new race among hardware technology candidates; within this frame, the field of neuromorphic photonics promises to convolve the targeted algebraic portfolio along a computational circuitry with unique speed, parallelization, and energy efficiency advantages. Fueled by the inherent energy efficient analog matrix multiply operations of optics, the staggering advances of photonic integration and the enhanced multiplexing degrees offered by light, neuromorphic photonics has stamped the resurgence of optical computing brining a unique perspective in low-energy and ultra-fast linear algebra functions. However, the field of neuromorphic photonics has relied so far on two basic architectural schemes, i.e., coherent linear optical circuits and incoherent WDM approaches, where wavelengths have still not been exploited as a new mathematical dimension. In this paper, we present a radically new approach for promoting the synergy of WDM with universal linear optics and demonstrate a new, high-fidelity crossbar-based neuromorphic photonic platform, able to support matmul with multidimensional operands. Going a step further, we introduce the concept of programmable input and weight banks, supporting in situ reconfigurability, forming in this way the first WDM-equipped universal linear optical operator and demonstrating different operational modes like matrix-by-matrix and vector-by-tensor multiplication. The benefits of our platform are highlighted in a fully convolutional neural network layout that is responsible for parity identification in the MNIST handwritten digit dataset, with physical layer simulations revealing an accuracy of & SIM;94%, degraded by only 2% compared to respective results obtained when executed entirely by software. Finally, our in-depth analysis provides the guidelines for neuromorphic photonic processor performance improvement, revealing along the way that 4 bit quantization is sufficient for inputs, whereas the weights can be implemented with as low as 2 bits of precision, offering substantial benefits in terms of driving circuitry complexity and energy savings.",2022
Hesitant fuzzy linguistic portfolio model with variable risk appetite and its application in the investment ratio calculation,"Qualitative evaluation information is important for financial decision-making and investment when quantitative data are unavailable. Although an alternative ranking is available, specific portfolio and optimal investment ratios cannot be obtained by using the qualitative decision-making methods. To address this issue, this paper proposes a hesitant fuzzy linguistic portfolio model based on the max-score rule and the hesitant fuzzy linguistic element with variable risk appetite (HFLE-RA). The HFLE-RA is able to express qualitative evaluation information by using the hesitant fuzzy linguistic term set and describe the variable investor risk appetites by introducing the asymmetric sigmoid semantics. Thus, different investors can be distinguished by the risk appetite parameters according to the asymmetric sigmoid semantics, and the optimal investment ratios can be obtained by applying the proposed portfolio model. Moreover, the investment opportunities and efficient frontiers of the hesitant fuzzy linguistic portfolio model are investigated. Also, a value-at-risk fitting approach is introduced to calculate the risk appetite parameters. Based on these works, a qualitative investment ratio calculation process is provided in the HFLE-RA environment. Lastly, a real example of calculating the optimal investment ratios for four newly listed stocks in the Growth Enterprises Market board of the Shenzhen Stock Exchange is provided to demonstrate the proposed approaches. (C) 2019 Elsevier B.V. All rights reserved.",2019
Diffusion Variational Autoencoder for Tackling Stochasticity in Multi-Step Regression Stock Price Prediction,"Multi-step stock price prediction over a long-term horizon is crucial for forecasting its volatility, allowing financial institutions to price and hedge derivatives, and banks to quantify the risk in their trading books. Additionally, most financial regulators also require a liquidity horizon of several days for institutional investors to exit their risky assets, in order to not materially affect market prices. However, the task of multi-step stock price prediction is challenging, given the highly stochastic nature of stock data. Current solutions to tackle this problem are mostly designed for single-step, classification-based predictions, and are limited to low representation expressiveness. The problem also gets progressively harder with the introduction of the target price sequence, which also contains stochastic noise and reduces generalizability at test-time. To tackle these issues, we combine a deep hierarchical variational-autoencoder (VAE) and diffusion probabilistic techniques to do seq2seq stock prediction through a stochastic generative process. The hierarchical VAE allows us to learn the complex and low-level latent variables for stock prediction, while the diffusion probabilistic model trains the predictor to handle stock price stochasticity by progressively adding random noise to the stock data. To deal with the additional stochasticity in the target price sequence, we also augment the target series with noise via a coupled diffusion process. We then perform a denoising process to clean the prediction outputs that were trained on the stochastic target sequence data, which increases the generalizability of the model at test-time. Our Diffusion-VAE (D-Va) model is shown to outperform state-of-the-art solutions in terms of its prediction accuracy and variance. Through an ablation study, we also show how each of the components introduced helps to improve overall prediction accuracy by reducing the data noise. Most importantly, the multi-step outputs can also allow us to form a stock portfolio over the prediction length. We demonstrate the effectiveness of our model outputs in the portfolio investment task through the Sharpe ratio metric and highlight the importance of dealing with different types of prediction uncertainties. Our code can be accessed through https://github.com/koa-fin/dva.",2023
A survey of deep learning applications in cryptocurrency,"This study aims to comprehensively review a recently emerging multidisciplinary area related to the application of deep learning methods in cryptocurrency research. We first review popular deep learning models employed in multiple financial application scenarios, including convolutional neural networks, recurrent neural networks, deep belief networks, and deep reinforcement learning. We also give an overview of cryptocurrencies by outlining the cryptocurrency history and discussing primary representative currencies. Based on the reviewed deep learning methods and cryptocurrencies, we conduct a literature review on deep learning methods in cryptocurrency research across various modeling tasks, including price prediction, portfolio construction, bubble analysis, abnormal trading, trading regulations and initial coin offering in cryptocurrency. Moreover, we discuss and evaluate the reviewed studies from perspectives of modeling approaches, empirical data, experiment results and specific innovations. Finally, we conclude this literature review by informing future research directions and foci for deep learning in cryptocurrency.",2024
Investigation into a University Electronic Portfolio System Using Activity Theory,"The last few years have seen an enormous growth of interest in e-portfolios and the benefits they can bring to learners. While it is generally agreed that e-portfolios have great potential to engage students and promote deep learning, the research that has been conducted to date focuses very little on student perceptions of value of the e-portfolio for their learning. If students do not agree or wish to use the e-portfolio as an integral part of their educational experience, then the potential impact the e-portfolio have on learning will not be realised. This paper describes the development of an e portfolio system to promote reflective skills for engineering students in a university in Malaysia. The Activity Theory is used as a lens to explain the reasons for the failed adoption of the e portfolio system.",2013
RELU special issue: Editorial reflections,"This special issue is special in two major dimensions: the papers range intentionally over a much wider spectrum of social and natural science approaches and disciplines than is normal for the Journal of Agricultural Economics; and, the articles relate to ongoing research rather than completed work. These reflections, perhaps peculiar to a practicing applied economist and policy analyst, concentrate on the lessons to be learned and messages to be heard from the RELU programme, both by those engaged on the programme's research portfolio, and by other researchers.",2006
Text-mining approach with Black-Litterman model: A case study of Armenian pension funds,"Pension fund managers face challenges in acquiring, analysing, and synthesising external information to make informed investment decisions. Text-mining and sentiment analysis can aid fund managers integrate contrasting news, financial data, and market speculation into their decision rubric. Considering Armenia pension funds as the research object, we perform sentiment analysis on Yahoo Finance data, transform the information into numerical data, add confidence weights, and apply the Black-Litterman model using supervised deep learning to predict how information affects portfolio management. Our method using the Black-Litterman model is practical to quantify how external information impacts on fund portfolio management, and using the method leads to an increase in portfolio performance.",2024
Strategies for Integrating Deep Learning Surrogate Models with HPC Simulation Applications,"The emerging trend of the convergence of high performance computing (HPC), machine learning/deep learning (ML/DL), and big data analytics presents a host of challenges for large-scale computing campaigns that seek best practices to interleave traditional scientific simulation-based workloads with ML/DL models. A portfolio of systematic approaches to incorporate deep learning into modeling and simulation serves a vital need when we support AI for science at a computing facility. In this paper, we evaluate several strategies for deploying deep learning surrogate models in a representative physics application on supercomputers at the Oak Ridge Leadership Computing Facility (OLCF). We discuss a set of recommended deployment architectures and implementation approaches. We analyze and evaluate these alternatives and show their performance and scalability up to 1000 GPUs on two mainstream platforms equipped with different deep learning hardware and software stacks.",2022
Robust Portfolio Selection Under Model Ambiguity Using Deep Learning,"In this study, we address the ambiguity in portfolio optimization, particularly focusing on the uncertainty related to the statistical parameters governing asset returns. We propose a novel method that combines robust optimization with artificial neural networks (ANNs). Our approach effectively handles both the randomness inherent in asset prices and the ambiguity in their governing parameters. Through our method, we consider both simulated data, using the Exponential Ornstein-Uhlenbeck process, and real-world stock price data. The results showcase that our ANN-based method outperforms traditional benchmark methods such as equally weighted portfolio and adaptive mean-variance portfolio selection.",2025
Improving REITs Time Series Prediction Using ML and Technical Analysis Indicators,"One of the most popular ways to reduce the risk of an investment portfolio is by holding shares of Real Estate Investment Trusts (REITs), which own and manage real estate. An important aspect of this process is to be able to forecast future REITs prices, as this allows investors to achieve higher returns at lower risk. This paper examines the performance of five different machine learning algorithms in the task of REITs price forecasting: Ordinary Least Squares Linear Regression, Support Vector Regression, k-Nearest Neighbours Regression, Extreme Gradient Boosting, and Long/Short-Term Memory Neural Networks. In addition to past REITs prices, we also use Technical Analysis indicators to assist the algorithms in the task of price prediction. While such indicators are very popular in stocks forecasting, they have never been used to forecast REITs. Our experiments show that (i) all ML algorithms produce low error and standard deviation, and are able to outperform the well-known statistical benchmark of AutoRegressive Integrated Moving Average (ARIMA), and (ii) the introduction of Technical Analysis (TA) indicators into the feature set leads to an error reduction of up to 50%.",2023
STGAT: Spatial-Temporal Graph Attention Neural Network for Stock Prediction,"Stock price prediction and portfolio optimization are critical research areas in financial markets, as they directly impact investment strategies and risk management. Traditional statistical methods and machine learning approaches have been widely applied to these tasks, but they often fail to fully capture the complex dynamics of financial markets. Traditional statistical methods typically rely on unrealistic assumptions or oversimplified models, neglecting the nonlinear and high-dimensional characteristics of market data. Additionally, deep learning methods, especially temporal convolution networks and graph attention networks, have been introduced in this area and have achieved significant improvements in both stock price prediction and portfolio optimization. Therefore, this study proposes a Spatial-Temporal Graph Attention Network (STGAT) that integrates STL decomposition components and graph structures to model both temporal patterns and asset correlations. By combining graph attention mechanisms with temporal convolutional modules, STGAT effectively processes spatiotemporal data, enhancing the accuracy of stock price predictions. Empirical experiments on the CSI 500 and S&P 500 datasets demonstrate that STGAT outperforms other deep learning models in both prediction accuracy and portfolio performance. The investment portfolios constructed based on STGAT's predictions achieve higher returns in real market scenarios, which validates the feasibility of spatiotemporal feature fusion for stock price prediction and highlights the advantages of graph attention networks in capturing complex market characteristics. This study not only provides a robust tool for portfolio optimization but also offers valuable insights for future research in intelligent financial systems.",2025
FINANCIAL TIME SERIES PREDICTION MODEL BASED RECURRENT NEURAL NETWORK,"Financial time series prediction is usually considered as one of the most difficult challenges because of huge external factors, which are usually stochastic and sensitive so that we can hardly recognize the patterns from historical information. Besides, traditional time series prediction models cannot adapt to the changes in financial circumstances. To overcome these problems, we design a prediction model based on recurrent neural network with gating units, which can learn historical information and adapt the market changes through a specific inner structure. Experiments carried on the Shanghai Securities Composite Index show that the prediction results of our model have more competitive performance compared to those of other traditional models. Our model has good interpretability, and the effects of model hyperparameters on prediction accuracy are also analyzed. On the basis, we proceed with the long-term trend analysis and estimate precisely the tipping points of the stock market. These results give application prospects in risk assessment and portfolio management for the finance industry.",2020
An Asynchronous Advantage Actor-Critic Reinforcement Learning Method for Stock Selection and Portfolio Management,"Computation finance has been a classical field that uses computer techniques to handle financial challenges. The most popular domains include financial forecast and portfolio management. They often involve large datasets with complex relations. Due to the special properties of computation finance problems, machine learning techniques, especially deep learning techniques, are widely used as the quantitative analysis tool. In this paper, we try to apply the state-of-art Asynchronous Advantage Actor-Critic algorithm to solve the portfolio management problem and design a standalone deep reinforcement learning model. In the simulated market environment with practical portfolio constrain settings, asset value managed by the proposed machine learning model largely outperforms S&P500 stock index in the test period.",2018
Improving the state-of-the-art in the Traveling Salesman Problem: An Anytime Automatic Algorithm Selection,"This work presents a new metaheuristic for the euclidean Traveling Salesman Problem (TSP) based on an Anytime Automatic Algorithm Selection model using a portfolio of five state-of-the-art solvers. We introduce a new spatial representation of nodes, in the form of a matrix grid, avoiding costly calculation of features. Furthermore, we use a new compact staggered representation for the ranking of algorithms at each time step. Then, we feed inputs (matrix grid) and outputs (staggered representation) into a classifying convolutional neural network to predict the ranking of the solvers at a given time. We use the available datasets for TSP and generate new instances to augment their number, reaching 6,689 instances, distributed into training and test sets. Results show that the time required to predict the best solver is drastically reduced in comparison to previous traditional feature selection and machine learning methods. Furthermore, the prediction can be obtained at any time and, on average, the metasolver is better than running all the solvers separately on all the datasets, obtaining 79.8% accuracy.",2022
Data-driven modelling of fully nonlinear wave loads on offshore wind-turbine monopiles at prototype scale,"Offshore wind energy constitutes a vital component of the renewable energy portfolio, and accurate and efficient prediction of nonlinear wave loads on monopile foundations is critical for ensuring structural integrity and prolonging wind turbines' operational lifespans. Unlike large-volume marine structures, third-order and higher wave loading is important for such slender structures due to ringing response. Traditional approaches, such as the numerical wave tank based on the fully nonlinear potential flow theory and computational fluid dynamics (CFD), are often computationally expensive. This paper proposes data-driven approaches to model nonlinear wave loads using machine learning (ML) techniques. These approaches offer substantial reductions in computational cost while maintaining reasonable predictive accuracy for high-order wave loadings under a range of wave conditions. Two ML-based models are developed and trained based on high-fidelity CFD data to capture linear and nonlinear wave load components, where the CFD data are classified into clusters using the K-means algorithm, an unsupervised clustering technique to optimise the dataset. A representative subset of data is selected from each cluster to construct the training and testing datasets for the ML models, ensuring that sufficient patterns are captured to facilitate model training and generalisation. The first ML model implements a hybrid approach to predicting the nonlinear wave load in the time domain. It combines a physics-based linear predictor for the inline force with a long short-term memory (LSTM) predictor to estimate the residual between the linear model and CFD results. The second model adopts the spirit of reduced-order modelling by predicting the fundamental and higher-order harmonics of the nonlinear wave load in the frequency domain, which are subsequently reconstructed into the time domain. A comparative study of the two models reveals that the second ML-based approach is more robust for the present application, eliminating the trade-off between overfitting and underfitting high-frequency oscillations, an inherent issue in the first model. We also compare the performance of the ML model with the FNV wave load model (Faltinsen et al., 1995; Kristiansen and Faltinsen, 2017). The proposed ML model is applied to predict nonlinear wave loads under various wave conditions, and the variation of maximum force and force nonlinearity is investigated.",2025
BP Amoco adds to US gas portfolio,,1999
BP Amoco begins huge portfolio clear-out,,1999
Bias-regularised Neural-Network Metamodelling of Insurance Portfolio Risk,"Deep learning models have attracted considerable attention in metamodelling of financial risks for large insurance portfolios. Those models, however, are generally trained in disregard of the collective nature of the data in the portfolio under study. Consequently, the training procedure often suffers from slow convergence, and the trained model often has poor accuracy. This is particularly evident in the presence of extreme individual contracts. In this paper, we advocate the view that the training of a meta-model for a portfolio should be guided by portfolio-level metrics. In particular, we propose an intuitive loss regulariser that explicitly accounts for the portfolio-level bias. Further, this training regulariser can be easily implemented with the minibatch stochastic gradient descent commonly used in training deep neural networks. Empirical evaluations on both simulated data and a benchmark dataset show that the regulariser yields more stable training, resulting in faster convergence and more reliable portfolio-level risk estimates.",2020
How to make machine select stocks like fund managers? Use scoring and screening model,"With the development of technology and the abundance of data, many novel methods like artificial intelligence and machine learning have emerged for quantitative finance. This work tries to build a framework with screening function to help investors create a portfolio of stocks based on data from multiple sources, including historical trading data, factor data, financial data and media data. The framework integrates scoring and screening models. The scoring model consists of Seq2Seq model using historical trading data and a factor model using a new bottom-up discretization method while the screening model is composed of a novel discriminative model and a media model based on the weighted stock relation graph. Two types of model are fused to select portfolio with screening ability. This framework has been verified in China's A-share market, and is proved to be effective. We also noticed that the fused model is sensitive to the scale of selected stocks and the length of prediction period, which means it can be quickly adjusted according to our trading strategy.",2022
Portfolio management system in equity market neutral using reinforcement learning,"Portfolio management involves position sizing and resource allocation. Traditional and generic portfolio strategies require forecasting of future stock prices as model inputs, which is not a trivial task since those values are difficult to obtain in the real-world applications. To overcome the above limitations and provide a better solution for portfolio management, we developed a Portfolio Management System (PMS) using reinforcement learning with two neural networks (CNN and RNN). A novel reward function involving Sharpe ratios is also proposed to evaluate the performance of the developed systems. Experimental results indicate that the PMS with the Sharpe ratio reward function exhibits outstanding performance, increasing return by 39.0% and decreasing drawdown by 13.7% on average compared to the reward function of trading return. In addition, the proposed PMS_CNN model is more suitable for the construction of a reinforcement learning portfolio, but has 1.98 times more drawdown risk than the PMS_RNN. Among the conducted datasets, the PMS outperforms the benchmark strategies in TW50 and traditional stocks, but is inferior to a benchmark strategy in the financial dataset. The PMS is profitable, effective, and offers lower investment risk among almost all datasets. The novel reward function involving the Sharpe ratio enhances performance, and well supports resource-allocation for empirical stock trading.",2021
