Article Title,Abstract,Publication Year
BP neural network-based mobile payment risk prediction in cloud computing environment and its impact on e-commerce operation,"The purpose is to improve the accuracy of e-commerce mobile payment risk prediction, and further analyze the characteristics of mobile payment users and their impact on e-commerce activities, to solve the problem of mobile payment in different business environments. Based on the preliminary exploration of cloud computing, first, the concept of mobile payment and related theories are elaborated, and the development and operation mode of e-commerce are discussed. Mobile payment based on financial technology, online shopping and social entertainment are analysed, respectively. Based on BP neural network and data mining technology, multi-dimensional e-commerce mobile payment risk time series are analyzed, and e-commerce mobile payment risk prediction model is constructed. The comparative experiment reveals that the risk prediction deviation of e-commerce mobile payment based on BP neural network is very small, which can track the change characteristics of e-commerce mobile payment risk with high precision, and the efficiency of e-commerce mobile payment risk prediction is very high. In the cloud computing environment, mobile payment can analyze financial products and improve transaction security. Moreover, it can carry out product research and analysis, solve the risk problem under the background of online shopping, and promote the diversified development of e-commerce under the background of social entertainment.",2022
The Model and Application of the Investment Risk Comprehensive Evaluation about the Electric Power Project Based on BP Neural Network,"The power projects face the uncertain external environment, they are complex of the projects themselves and the capabilities of the designers, erectors and operator are limited, which make the risk indicators of the power projects investment are extremely complicated, including financial risk, technology risk, production risk, market risk, management risk and environmental risk. In order to evaluate the risk investment projects scientifically and accurately, according to the principle of BP neural network, this paper proposes the BP neural network model for the risk evaluation of the power project investment. The model not only can simulate the expert in evaluating the investing risk, but also avoid the subjective mistakes in the evaluation process. The investment risk evaluation of 16 power projects in National Power Company shows that the results given by this model are reliable, and this method to forecast the power project investment risk is feasible.",2007
Generative artificial intelligence algorithms in Internet of Things blockchain-based fintech management,"Research background: Big data-driven artificial Internet of Things (IoT) fintech algorithms can provide real-time personalized financial service access, strengthen risk management, and manage, monitor, and mitigate transaction operational risks by operational credit risk management, suspicious financial transaction abnormal pattern detection, and synthetic financial data-based fraud simulation. Blockchain technologies, automated financial planning and investment advice services, and risk scoring and fraud detection tools can be leveraged in financial trading forecasting and planning, cryptocurrency transactions, and financial workflow automation and fraud detection. Algorithmic trading and fraud detection tools, distributed ledger and cryptocurrency technologies, and ensemble learning and support vector machine algorithms are pivotal in predictive analytics-based risk mitigation, customer behavior and preference-based financial product and service personalization, and financial transaction and fraud detection automation. Credit scoring and risk management tools can offer financial personalized recommendations based on customer data, behavior, and preferences, in addition to transaction history, by generative adversarial and deep learning recurrent neural networks. Purpose of the article: We show that blockchain and edge computing technologies, generative artificial IoT-based fintech algorithms, and transaction monitoring and credit scoring tools can be harnessed in financial decision-making processes and loan default rate mitigation for transaction, payment, and credit process efficiency. Generative and predictive artificial intelligence (AI) algorithmic trading systems can drive coherent customer service operations, provide tailored financial and investment advice, and influence financial decision processing, while performing real-time risk assessment and financial and trading risk scenario simulation across fluctuating market conditions. Fraud and money laundering prevention tools, block- chain and financial transaction technologies, and federated and decentralized machine learning algorithms can articulate algorithmic profiling-based transaction data patterns and structures, credit assessment, loan repaying likelihood prediction, and interest rate and credit lending risk management by real-time financial pattern and economic forecast-based credit analysis across investment payment and transaction record infrastructures. Methods: Research published between 2023 and 2024 was identified and analyzed across ProQuest, Scopus, and the Web of Science databases by use of screening and quality assessment software systems such as Abstrackr, AMSTAR, AXIS, CADIMA, CASP, Catchii, DistillerSR, Eppi-Reviewer, MMAT, Nested Knowledge, PICO Portal, Rayyan, ROBIS, and SRDR+. Findings & value added: The main value added derived from the systematic literature review is that generative AI-based operational risk management, fraud detection, and transaction monitoring tools can provide personalized financial support and services and clarify financial and credit decisions and operations by financial decision-making process automation in dynamic business environments based on fraud detection capabilities and transaction data analysis and assessment. The benefits for theory and current state of the art are that credit risk and financial forecasting tools, artificial IoT-based fintech and generative AI algorithms, and algorithmic trading and distributed ledger technologies can be deployed in financial decision- making and customer behavior pattern optimization, credit score assessment, and money laundering and fraudulent payment detection. Policy implications reveal that investment management and algorithmic credit scoring tools can streamline financial activity operational efficiency, design financial planning analysis and forecasting, and carry out financial service and transaction data analysis for informed transaction decision-making and fraudulent behavior pattern and incident detection, taking into account credit history and risk evaluation and improving personalized experiences.",2024
Leveraging principles of behavioural economics to encourage patient engagement with population health screening programmes,"Cardiovascular disease is a leading cause of morbidity and mortality worldwide. We leveraged behavioural economics principles to encourage screening for cardiovascular disease risk factors. In a pilot, 60 high-risk patients were offered a complimentary home BP monitor and a lipid test through more convenient means (local lab, home phlebotomy, or self-test), along with financial incentives. Of these, 43.3% submitted the required BP readings, compared with 30.0% in a historical control group; 30.0% completed the lipid panel, versus 18.1% historically. While these results suggest that convenience and incentives can increase participation, over half of participants still did not complete the screenings, indicating a need for additional strategies to fully engage at-risk populations.",2025
DEEP NEURAL NETWORKS FOR PROBABILITY OF DEFAULT MODELLING,". In this paper we develop Deep Neural Networks for the approximation of the solution to Partial Integro-Differential Equations (PIDE) that arise in the calculation of Probability of Default functions. We consider a modelling framework in compliance with the spirit and regulations of the International Financial Reporting Standard 9 and use the resulting Deep Learning models to estimate default probabilities that can be used to solve credit risk problems. Detailed comparisons with standard numerical analysis schemes for the solutions to these PIDEs are also reported, enhancing the understanding and adding to the discussion regarding the applicability of the related Machine Learning methodologies.",2024
"How cheap talk in climate disclosures relates to climate initiatives, corporate emissions, and reputation risk","Navigating the complex landscape of corporate climate disclosures and their real impacts is crucial for managing climate-related financial risks. However, current disclosures oftentimes suffer from imprecision, inaccuracy, and greenwashing. We introduce ClimateBert CTI , a deep learning algorithm, to identify climaterelated cheap talk in MSCI World index firms' annual reports. We find that only targeted climate engagement is associated with less cheap talk. Voluntary climate disclosures are associated with more cheap talk. Moreover, cheap talk correlates with increased negative news coverage and higher emissions growth. Hence, cheap talk helps assess climate initiatives' effectiveness and anticipate reputation and transition risk exposure.",2024
"Bankruptcy Prediction: Data Augmentation, LLMs and the Need for Auditor's Opinion","Predicting bankruptcy is crucial for managing financial risk in corporations. This study emphasizes incorporating the auditor's opinion text into prediction models to improve their ability to assess financial health. These opinions provide essential insights as they offer an independent assessment, complementing other predictive inputs like the management's discussion and analysis. However, the rarity of bankruptcy cases in the data introduces a challenging issue due to severe class imbalance. To address this, we propose a method to generate synthetic positive samples using a variational autoencoder and integrate the multi-source input in a late fusion setting. We showcase that both data augmentation and using multiple textual sources improve the performance of existing models on a related benchmark dataset. Additionally, we evaluate LLMs when used for data augmentation in the proposed method and in a zero-shot prediction setting, discussing important aspects to consider when incorporating them in a predictive pipeline.",2024
RETRACTED: A Hybrid Intelligent System for Company Financial Risk Detection Based on Tree-Based Model and Deep Neural Network (Retracted Article),"At present, the process of security issuance in China has changed from examination and approval system to approval system. With the increasing stock that enters the capital market through the IPO, establishing an effective financial risk monitoring and control system of listed companies has great practical significance and application value. In the perspective of big data, this paper constructs a new practical financial early warning integration model. A total of 32,283 financial statements of 3,025 listed companies are collected from 2000 to 2017. First, this paper collected and built a financial crisis prediction database: a total of 32,283 financial statements of 3,025 listed companies occurred from year 2000 to 2017 and corresponding financial indicators including 6 primary indicators and 25 secondary indicators are collected. Next, the financial crisis model based on financial indicators is proposed and trained by the classic machine learning method such as random forest and gradient boosting decision tree. And then, through natural language processing and deep learning technology, this paper also builds a financial crisis prediction model based on financial statement text. Finally, an ensemble model is proposed and its performances are evaluated; the results indicate that the proposed ensemble model performed the best and significantly outperforms other benchmark methods for financial crisis prediction and identification, indicating that it can be employed as an intelligent identification system to enhance identification accuracy for early warning and identification of financial crisis of listed companies in China stock marketing.",2022
Optimization Trading Strategy Model for Gold and Bitcoin Based on Market Fluctuation,"As a new type of digital currency, Bitcoin is considered as future gold by various scholars. Therefore, this study considers Bitcoin and gold as a group of hedging assets to conduct investment research and it also discusses the investment rules between Bitcoin and gold: prediction of the rise and fall of Bitcoin, comparison of the characteristics of Bitcoin and gold, and the impact of the transaction procedures of Bitcoin and gold on the final trading results, and formulates trading strategies through optimization algorithms. Then, four machine learning algorithms, i.e., LSTM, BP neural network, Adaboost, and Bagging, are introduced to predict the rise and fall of gold and Bitcoin the next day, and then, the entropy weight method is used to synthesize four predicted results to ensure the robustness of the predicted results. To establish the optimal trading strategy, this study considers the maximum expected return as the goal to develop a single-objective optimization model and historical five-day price volatility as a risk factor. In this study, ant colony, simulated annealing, and genetic algorithms are used to solve the single-objective optimization model. Finally, we conclude that Bitcoin, similar to other financial assets, e.g., gold, is sensitive to shocks and volatile and possesses a relatively quiet cycle. When Bitcoin has an asymmetric impact, Bitcoin and gold can equally treat transactions.",2023
Enterprise Financial Modeling Research based on Pattern Recognition Method,"The purpose of this study is to establish a set of accurate and useful financial early warning model for enterprises. In order to achieve this goal, theoretical analysis is combined with previous studies, on the basis of enterprise own characteristic, enterprise financial early warning index system of level 3 is put forward. BP neural network is used to predict financial risk, which is one kind of pattern recognition method. Samples are selected to train the neural network, and the testing samples are used for testing the trained network to verify the accuracy of the trained network. The empirical results confirm that the proposed enterprise financial early warning model can be quite effective for enterprise financial early warning.",2015
Neural network expression rates and applications of the deep parametric PDE method in counterparty credit risk,"The recently introduced deep parametric PDE method combines the efficiency of deep learning for high-dimensional problems with the reliability of classical PDE models. The accuracy of the deep parametric PDE method is determined by the best-approximation property of neural networks. We provide (to the best of our knowledge) the first approximation results, which feature a dimension-independent rate of convergence for deep neural networks with a hyperbolic tangent as the activation function. Numerical results confirm that the deep parametric PDE method performs well in high-dimensional settings by presenting in a risk management problem of high interest for the financial industry.",2024
Generative-CNN for Pattern Recognition in Finance,"Convolutional neural networks (CNNs) have achieved considerable success across a spectrum of computer vision tasks, with applications ranging from healthcare to automated driving. Recent literature has also explored its potential utility in trading and risk management within the finance industry. Despite their versatility, CNNs are substantially constrained by their data-hungry nature. The lack of well-labeled image datasets poses a major challenge to the widespread adoption of CNNs in financial machine learning research across academia and industry. To address these concerns, this work presents Generative-CNN, a novel approach that utilizes a generative adversarial network (GAN) to synthetically generate images to enhance the performance of a CNN with applications in trading.",2024
Forecasting the direction of daily changes in the India VIX index using deep learning,"The VIX index is an indicator of the market's perception of risk, and an accurate fore-cast of the movements in VIX can be very useful for investment risk management. So, the aim of this study is to predict the day-to-day movement of the India VIX using six deep learning archi-tectures. All six architectures performed well and achieved a higher level of accuracy with minor differences than in previous studies. The findings of the study are of great relevance for assessing short-term risk as well as long-term strategies for hedgers, risk-averse investors, volatility trad-ers, investors, and financial researchers.& COPY; 2023 Published by Elsevier Ltd on behalf of Indian Institute of Management Bangalore. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/ by-nc-nd/4.0/)",2023
Modeling Low-risk Actions from Multivariate Time Series Data Using Distributional Reinforcement Learning,"In recent years, investment strategies on financial markets using deep learning have attracted a significant amount of research attention. The objective of these studies is to obtain investment action that has a low risk and increases profit. On the other hand, Distributional Reinforcement Learning (DRL) expands the action-value function to a discrete distribution in reinforcement learning, which can control risk. However, DRL has not yet been used to learn investment action. In this study, we construct a low-risk investment trading model using DRL. This model is backtested on Nikkei 225 dataset and compared with Deep Q Network (DQN). We evaluate performance in terms of final asset amounts, their standard deviation, and the Sharpe ratio. The experimental results show that the proposed DRL-based method can learn low-risk actions with increasing profit, outperforming the compared method DQN.",2020
"Risk of liquidity and contagion of the crisis on the United States, United Kingdom and euro zone money markets","The financial crisis has produced a generalized rise of the liquidity risk on the money markets. The purpose of this article is to highlight the mechanisms of contagion between the money markets of the United States, the United Kingdom and the Euro Zone. To give an account of these mechanisms, a BEKK model, in which we introduce a structural break, is adopted. Thus, this model explicitly tests the spillover effects of the liquidity risk premium on money markets. The results show that before the financial crisis (i.e. the reference period), there is a recursive propagation process between the Euro epsilon and the BP zones, a propagation process between the BP pound and the US pound areas and an obvious spread of volatilities from the EU epsilon zone towards the US$ zone;. During the crisis period, the liquidity problems start from the US money market to the UK pound and EU epsilon money markets. Copyright (c) 2011 John Wiley & Sons, Ltd.",2012
Developing Image-Based Classification Techniques to Analyse Customer Behaviour,"Banks, investment firms and other financial service providers are required to safeguard customers from unsuitable financial products under Know Your Customer (KYC) regulation, such as FCA Sect. 5.2. Recent work has proposed to model a customer's risk profile as a heatmap, which can be used to calculate a risk score by classifying the image via a CNN and extracting geometric features from it using contour detection. This provides an interpretable approach to analysing customer spending behaviour. However, there is a lack of comparative evaluation in the literature of alternative classification techniques to the heatmap representation, which is the focus of our paper. The heatmap model evaluated by this study achieved an F1 score of 94.6% when classifying heatmap geometry, far outperforming other configurations, including state-of-the-art algorithms typically employed for TSC such as HIVE-COTE, as well as alternative image-transform techniques such as Gramian angular fields. Our experiments used a transactional dataset produced by Lloyds Banking Group, a major UK retail bank, via agent-based modelling (ABM). This data was computer generated and at no point was real transactional data shared. This study shows that a grouped CNN model paired with the heatmap representation is superior to conventional time series classification and image-transform methods at classifying customer spending.",2024
Forecasting Complex Systems with Shared Layer Perceptrons,"We present a recurrent neural network topology, the Shared Layer Perceptron, which allows robust forecasts of complex systems. This is achieved by several means. First, the forecasts are multivariate, i.e., all observables are forecasted at once. We avoid overfitting the network to a specific observable. The output at time step t, serves as input for the forecast at time step t+1. In this way, multi step forecasts are easily achieved. Second, training several networks allows us to get not only a point forecast, but a distribution of future realizations. Third, we acknowledge that the dynamic system we want to forecast is not isolated in the world. Rather, there may be a multitude of other variables not included in our analysis which may influence the dynamics. To accommodate this, the observable states are augmented by hidden states. The hidden states allow the system to develop its own internal dynamics and harden it against external shocks. Relatedly, the hidden states allow to build up a memory. Our example includes 25 financial time series, representing a market, i.e., stock indices, interest rates, currency rates, and commodities, all from different regions of the world. We use the Shared Layer Perceptron to produce forecasts up to 20 steps into the future and present three applications: transaction decision support with market timing, value at risk, and a simple trading strategy.",2011
Is there a strong rationale for deferring elective surgery in patients with poorly controlled hypertension?,"Hypertension remains one of the most common avoidable medical indications for deferring elective surgery, thereby increasing both the financial and emotional burden of having an operation. Although the evidence supporting the current guidelines on management of hypertension is among the best available in any field of medicine, our knowledge on whether high blood pressure (BP) is an independent perioperative risk factor is plagued by much uncertainty. Indeed, it is still unclear whether postponing surgery on the ground of elevated preoperative BP measurements will lead to a reduction in perioperative cardiac risk. Similarly, the importance of multiple versus isolated BP measurements in predicting perioperative complications has not yet been assessed. As most studies have evaluated the predictive value of diastolic BP, the risk of perioperative cardiovascular events associated with isolated systolic hypertension remains uncertain. With no controlled evidence to address these issues, no firm recommendations can be made to improve patients' safety. These important issues now need to be addressed by modern clinical trials. (C) 2005 Lippincott Williams Wilkins.",2005
RPS: Portfolio asset selection using graph based representation learning,"Portfolio optimization is one of the essential fields of focus in finance. There has been an increasing demand for novel computational methods in this area to compute portfolios with better returns and lower risks in recent years. We present a novel computational method called Representation Portfolio Selection by redefining the distance matrix of financial assets using Representation Learning and Clustering algorithms for portfolio selection to increase diversification. RPS proposes a heuristic for getting closer to the optimal subset of assets. Using empirical results in this paper, we demonstrate that widely used portfolio optimization algorithms, such as Mean-Variance Optimization, Critical Line Algorithm, and Hierarchical Risk Parity can benefit from our asset subset selection.",2024
Electric Power Enterprise Financial Risk Management Based On The Factor Analysis And BP Network,"The comprehensive evaluation problem of electric power listed corporation has always been a focus since Market-oriented reform of the electric power industry, and financial risk evaluation play a key role to science investment decision of electric power listed corporation This paper presents a new composite forecasting method for financial risk of electric power corporation, modeling and forecasting based on Factor Analysis and Back-propagation Neural Network model. Combing reality financial data of electric power listed corporation and using Factor Analysis theory to select financial indexes, which are as modeling variables, then establishing financial risk estimation model based on Back-propagation Neural Network. Through training for the financial data, it shows that this model has a high accuracy to the results of financial risks evaluation, and it offers effective technical support to financial risk evading of electric power enterprise.",2008
Randomized Trial of an Intervention to Improve Blood Pressure Control in Stroke Survivors,"Background: We conducted the first-of-its kind randomized stroke trial in Africa to test whether a THRIVES (Tailored Hospital-based Risk reduction to Impede Vascular Events after Stroke) intervention improved blood pressure (BP) control among patients with stroke. Methods and Results: Intervention comprised a patient global risk factor control report card, personalized phone text-messaging, and educational video. Four hundred patients recruited from 4 distinct medical facilities in Nigeria, aged >= 18 years with stroke-onset within one-year, were randomized to THRIVES intervention and control group. The control group also received text messages, and both groups received modest financial incentives. The primary outcome was mean change in systolic BP (SBP) at 12 months. There were 36.5% females, 72.3% with ischemic stroke; mean age was 57.2 +/- 11.7 years; 93.5% had hypertension and mean SBP was 138.33 (23.64) mm Hg. At 12 months, there was no significant difference in SBP reduction from baseline in the THRIVES versus control group (2.32 versus 2.01 mm Hg, P=0.82). In an exploratory analysis of subjects with baseline BP >140/90 mm Hg (n=168), THRIVES showed a significant mean SBP (diastolic BP) decrease of 11.7 (7.0) mm Hg while control group showed a significant mean SBP (diastolic BP) decrease of 11.2 (7.9) mm Hg at 12 months. Conclusions: THRIVES intervention did not significantly reduce SBP compared with controls. However, there was similar significant decrease in mean BP in both treatment arms in the subgroup with baseline hypertension. As text-messaging and a modest financial incentive were the common elements between both treatment arms, further research is required to establish whether these measures alone can improve BP control among stroke survivors.",2019
Research on the Application of Big Data Intelligence Technology in the Optimization of Accounts Receivable Management of E-commerce Enterprises Under the Financial Sharing Mode,"Accounts receivable management has always been an important part of the financial management of the financial sharing center. However, due to manual operation, problems like long working hours, uncontrollable errors and low efficiency of invoicing still exist. To solve this problem, we study K-means clustering method to grade customer credit, and use BP model to improve the clustering algorithm. Then, we study BP model to establish enterprise risk prediction model. Finally, we use RPA to make the billing process and reconciliation as well as write-off process optimized in accounts receivable. Through the above operations, an optimized model of account receivable management of e-commerce enterprises based on big data intelligent technology has been built. According to experimental analysis, the accuracy rate of risk prediction of e-commerce enterprise A is 95.63%. After applying the optimized management model, the ratio of accounts receivable balance to current assets has decreased from 34.3% to 28.5%. Studying and constructing models can effectively optimize corporate financial management and play a positive role in the stable development of enterprises. Applying this model to practical teaching can bring new vitality to the practical teaching of vocational education and provide new teaching methods for schools. The limitations of traditional accounts receivable management limit the effectiveness of teaching for financial students. This model effectively optimizes the management mode and brings more skilled knowledge to students.",2023
What do the AI methods tell us about predicting price volatility of key natural resources: Evidence from hyperparameter tuning,"Volatility plays a significant role in pricing derivatives, managing portfolio risk, and using hedging strategies in the financial markets. As a result, it is imperative to precisely estimate the volatility of key natural resources, including crude oil, gold, copper, natural gas, and silver. The likelihood of some countries' budget deficits exceeding permissible levels increased due to recent uncertainties brought on by geo-political threats. This article employs a hybrid model of LSTM-GJR-GARCH (1,1) with hyperparameter tuning to forecast the volatility of the prices of significant natural resources using daily closing prices for crude oil, natural gas, silver, copper, and gold from January 2012 to July 2022. Our results demonstrate that, compared to utilising standard LSTM-GJR-GARCH, employing hyperparameter adjustment increases volatility predictions by an average of 40%-70%. We also looked at the connection between the geo-political risk index and the overall connectedness of natural resources. Our findings suggest that geo-political risk uncertainty does not account for the overall intercon-nectedness of natural resources' prices. Because they may better understand future volatility and manage their portfolios and budgets by estimating the price volatility of natural resources, our findings are important for politicians, governments, and investors.",2023
Design of enterprise financial performance prediction model based on artificial intelligence algorithm,"With the rapid and sustainable development of China's economy, enterprises are faced with the dual challenges of structural and cyclical factors, and the uncertainty of business operations and the intensity of competition are getting higher and higher. Therefore, stakeholders will pay close attention to the company's financial status. Based on this background, forecasting and evaluating the company's financial performance has important research value and significance for realizing the sustainable development of the company. BP neural network can automatically learn historical experience from data samples, and automatically estimate the function that can best describe the law of sample data. Therefore, this paper first analyzes the basic principles of BP neural network and artificial intelligence technology, and then evaluates its benefits, anti-risk ability, development ability and turnover ability, and designs the financial performance prediction and evaluation model from the above four perspectives to evaluate the 12 of the index system. Two secondary indicators are used as the input vector, and the comprehensive performance score is used as the output vector to create the BP neural network model. Finally, using the data of four companies as test samples, model training and simulation verification are carried out on the comprehensive performance of the sample companies, and the comprehensive performance of the sample companies is analyzed and explained according to the comparison of the prediction results. The results show that the prediction and evaluation method of enterprise financial performance based on BP neural network is feasible. In this paper, the artificial intelligence algorithm is introduced into the design of the financial prediction model of enterprise performance and efficiency by studying the artificial intelligence algorithm, so as to effectively assist the enterprise management.",2023
Estimating the Value-at-Risk by Temporal VAE,"Estimation of the value-at-risk (VaR) of a large portfolio of assets is an important task for financial institutions. As the joint log-returns of asset prices can often be projected to a latent space of a much smaller dimension, the use of a variational autoencoder (VAE) for estimating the VaR is a natural suggestion. To ensure the bottleneck structure of autoencoders when learning sequential data, we use a temporal VAE (TempVAE) that avoids the use of an autoregressive structure for the observation variables. However, the low signal-to-noise ratio of financial data in combination with the auto-pruning property of a VAE typically makes use of a VAE prone to posterior collapse. Therefore, we use annealing of the regularization to mitigate this effect. As a result, the auto-pruning of the TempVAE works properly, which also leads to excellent estimation results for the VaR that beat classical GARCH-type, multivariate versions of GARCH and historical simulation approaches when applied to real data.",2023
Tensor Processing Units for Financial Monte Carlo,"Monte Carlo methods are critical to many routines in quantitative finance such as derivatives pricing, hedging and risk metrics. Unfortunately, Monte Carlo methods are very computationally expensive when it comes to running simulations in high-dimensional state spaces where they are still a method of choice in the financial industry. Recently, Tensor Processing Units (TPUs) have provided considerable speedups and decreased the cost of running Stochastic Gradient Descent (SGD) in Deep Learning. After highlighting computational similarities between training neural networks with SGD and simulating stochastic processes, we ask in the present paper whether TPUs are accurate, fast and simple enough to use for financial Monte Carlo. Through a theoretical reminder of the key properties of such methods and thorough empirical experiments we examine the fitness of TPUs for option pricing, hedging and risk metrics computation. In particular we demonstrate that, in spite of the use of mixed precision, TPUs still provide accurate estimators which are fast to compute when compared to GPUs. We also show that the Tensorflow programming model for TPUs is elegant, expressive and simplifies automated differentiation.",2020
Research on Credit Risk Assessment in Commercial Bank Based on Information Integration,"Credit risk is the main risk faced by commercial bank during operation, how to manage credit risk is a focus for financial specialists. Therefore effective assessment of credit risk is very important. The risks faced by banks during operation can be regarded as a kind of research of uncertain problems' study. The essence of multi-sensor data integration is as follows: to have a best decision according to much information from different sensors. A kind of credit risk assessment model based on information integration is developed depending on the idea of multi-sensor information integration. This model includes three algorithms, as follows: BP neural network, SVM and DS evidence theory. This model has not only the classifying capacity of BP neural network and SVM, but also the decision ability of DS evidence theory. The essence of the model has two key steps, first we can obtain elementary decision, then we depend on DS evidence theory has a integration of processed outputs data by BP neural network and SVM. Depending on some data of certain bank, we have a simulation aiming at three models: BP model, SVM model and new developed model. The results show the developed new model can obtain better assessment compared with two models at same conditions.",2009
Leveraging deep survival models to predict quality of care risk in diverse hospital readmissions,"Hospital readmissions rate is reportedly high and has caused huge financial burden on health care systems in many countries. It is viewed as an important indicator of health care providers' quality of care. We examine the use of machine learning-based survival analysis to assess quality of care risk in hospital readmissions. This study applies various survival models to explore the risk of hospital readmissions given patient demographics and their respective hospital discharges extracted from a health care claims dataset. We explore advanced feature representation techniques such as BioBERT and Node2Vec to encode high-dimensional diagnosis code features. To our knowledge, this study is the first to apply deep-learning based survival-analysis models for predicting hospital readmission risk agnostic of specific medical conditions and a fixed window for readmission. We found that modeling the time from discharge date to readmission date as a Weibull distribution as in the SparseDeepWeiSurv model yields the best discriminative power and calibration. In addition, embedding representations of the diagnosis codes do not contribute to improvement in model performance. We find dependency of each model's performance on the time point at which it is evaluated. This time dependency of the models' performance on the health care claims data may necessitate a different choice of model in quality of care issue detection at different points in time. We show the effectiveness of deep-learning based survival-analysis models in estimating the quality of care risk in hospital readmissions.",2023
STOCK MOVEMENT PREDICTION THAT INTEGRATES HETEROGENEOUS DATA SOURCES USING DILATED CAUSAL CONVOLUTION NETWORKS WITH ATTENTION,"The purpose of this research is to develop a high performing model for stock movement prediction utilizing financial indicators and news data. Until recently, the majority of prediction models have employed only the financial indicators, but they possess the risk of missing unconventional agitators that can be derived from other heterogeneous sources. To address this, few research studies began to explore the use of news data and other social features along with financial indicators. In this work, we propose a novel integrative approach to effectively blend views from the news and financial time series. We generate event-knowledge representations from news data by capturing direct and inverse relationships among event tuples, and then apply attention mechanism to infer inter-day relationships among the representations. To capture temporal dynamics of financial indicators, we further integrate an attention augmented dilated causal convolutional network. We report empirically that our model achieves a substantial 5% improvement from 68.81% to 74.29% in stock movement prediction for the Standard & Poor's 500 (S&P500) index and companies over existing models.",2020
Deep Nonlinear Ensemble Framework for Stock Index Forecasting and Uncertainty Analysis,"Stock index forecasting plays an important role in avoiding risk and increasing returns for financial regulators and investors. However, due to the volatility and uncertainty of the stock market, forecasting stock indices accurately is challenging. In this paper, a deep nonlinear ensemble framework is proposed for stock index forecasting and uncertainty analysis. (1) Singular spectrum analysis (SSA) is utilized to extract features from a raw stock index and eliminate the interference. (2) Enhanced weighted support vector machine (EWSVM) is proposed for forecasting each component that is decomposed, of which the penalty weights are based on the time order and the hyperparameters are optimized using the simulated annealing algorithm. (3) Recurrent neural network (RNN) is used to integrate the forecast of each component into the final point forecast. (4) Gaussian process regression (GPR) is applied to obtain the interval forecast of the original stock index. Two practical cases (Nikkei 225 Index, Japan and Hang Seng Index, Hong Kong, China) are utilized to evaluate the performance of the proposed model. In terms of the results of point forecasting, the MAE, R-2, MAPE, and RMSE of Nikkei 225 Index are 66.0745, 0.9972, 0.0066, and 80.0381, and those of Hang Seng Index are 79.2145,0.9968, 0.0073, and 96.7740. In terms of the results of interval forecasting, the CP95% , MWP95% , and MC95% of Nikkei 225 Index are 0.89979, 0.05746, and 0.06385, and those of Hang Seng Index are 0.97985, 0.28223, and 0.28803. Forecasting stock indices accurately is crucial for investment decision and risk management and is extremely meaningful to investors and financial regulators. In this paper, the SSA-EWSVM-RNN-GPR model is used to forecast the closing prices of stock indices, and compared with eight benchmark models, the proposed SSA-EWSVM-RNN-GPR model can be an effective tool for both point and interval forecasting of stock indices.",2021
Deep Learning-Based Risk Prediction in Power Sector Financial Management Using Transformer and Actor-Critic Reinforcement Learning,"Precise short-term electricity demand forecasting is crucial for the grid's operation and reliability management, while long-term forecasting is for future energy policymaking. However, the nonlinear and stochastic nature of economic and environmental impact on electricity demand is a great challenge for the forecasting models. Current time series forecasting models work on the historical demand and price data and ignore the driving economic and environmental features. In this study, we developed an Actor-Critic Reinforcement Learning model named Attention Deterministic Policy Gradient (ADPG) that employs the Transformer as a Critic network to leverage the advantage of self-attention to learn complex patterns over longer time horizon information dependencies for forecasting the electricity demand and price. Second, it introduces the multi-step year-ahead and day-ahead forecasting, and one-step hour-ahead forecasting for the long-term and short-term demand and price prediction based on the historical time series electricity demand and price data along with the prices of major electricity sources and economic features which drive the electricity price, and environmental features which impact the electricity demand. A comprehensive comparison between the ADPG and other RL and supervised forecasting models is also provided via different evaluation metrics. Results show that Transformer is better capable of forecasting due to its ability to learn longer dependencies. Against the hour-ahead actual demand and price, forecasting with the ADPG has reduced the demand and price difference between predicted and actual values to 0.17% and 2.06% respectively, as compared to 0.63% demand and 4.21% price difference in day-ahead prediction. In the year-ahead forecast, ADPG shows a 3.84% demand and a 5.99% price difference between the actual demand and price. All the other models remain way behind in year-ahead and day-ahead forecasts but come closer in the hours-ahead forecast, but remain below ADPG.",2024
NumHTML: Numeric-Oriented Hierarchical Transformer Model for Multi-Task Financial Forecasting,"Financial forecasting has been an important and active area of machine learning research because of the challenges it presents and the potential rewards that even minor improvements in prediction accuracy or forecasting may entail. Traditionally, financial forecasting has heavily relied on quantitative indicators and metrics derived from structured financial statements. Earnings conference call data, including text and audio, is an important source of unstructured data that has been used for various prediction tasks using deep earning and related approaches. However, current deep learning-based methods are limited in the way that they deal with numeric data; numbers are typically treated as plain-text tokens without taking advantage of their underlying numeric structure. This paper describes a numeric-oriented hierarchical transformer model (NumHTML) to predict stock returns, and financial risk using multi-modal aligned earnings calls data by taking advantage of the different categories of numbers (monetary, temporal, percentages etc.) and their magnitude. We present the results of a comprehensive evaluation of NumHTML against several state-of-the-art baselines using a real-world publicly available dataset. The results indicate that NumHTML significantly outperforms the current state-of-the-art across a variety of evaluation metrics and that it has the potential to offer significant financial gains in a practical trading context.",2022
