Article Title,Abstract,Publication Year
Energy price prediction based on decomposed price dynamics: A parallel neural network approach,"The growing uncertainties of the world due to geographic tensions, and weather conditions challenge the traditional method to achieve a reliable price prediction of energy future for both asset pricing and risk management. Following the initial success of deep learning models in energy price prediction, we attempt to establish a better architecture of neural networks to improve the prediction accuracy. We propose a novel Parallel Hybrid Neural Network (PHNN) model that utilizes independent sub-networks to effectively capture the distinct features of various sequences. Empirical results demonstrate that the PHNN model exhibits a significant performance enhancement of 16.68%, 14.09%, and 2.34% over the EMD-LSTM, the informer model, and the single LSTM model, respectively. In particular, the PHNN outperforms the single LSTM, which is trained on the same inputs, by 2.34% overall while by a remarkable 4.11% during event periods. This suggests that the PHNN derives notable benefits from its distinct architecture, particularly during the initial phase of extreme events characterized by significant price trend changes. Additionally, the study explores the potential benefits of incorporating additional event-tracking indicators for energy futures price forecasting. However, the findings suggest that these indicators may not consistently provide effective complementary information.",2024
Potential formation mechanism and prediction of crude oil price based on underdetermined independent component analysis,"In most crude oil price prediction, a few of them explored the potential formation mechanism of oil price. This study proposes a novel multi-scale integrated (MSI) learning paradigm to mine the potential formation mechanism of the crude oil price and predict the crude oil price. Firstly, we propose a novel underdetermined independent component analysis (UICA) model based on extreme-point symmetric mode decomposition (ESMD) and independent component analysis (ICA) to study the potential formation mechanism of crude oil price. Based on the representative independent components (ICs), we found and analyzed some factors affecting the crude oil price from high frequency to low frequency, as well as the potential formation mechanism of crude oil price, such as geopolitical implications, natural disasters, historical pricing data and copper futures price. Moreover, the ICs are predicted and generated the final forecasting result of crude oil price via radial basis function neural network (RBFNN). The experimental results based on the West Texas Intermediate (WTI) crude oil price, confirm that the proposed MSI model is superior to the existing prediction models in terms of statistical and error performance criteria and Diebold-Mariano (DM) test with the optimal Dstat=99.0220, MAE=0.0050, RMSE=0.0537, MAPE=0.0116, ESD=0.0007, R2=0.9960.",2024
Pricing barrier options by a regime switching model,"This paper introduces a new way of estimating parameters in a Brownian motion regime switching asset model to incorporate volatility clustering. The regime switching model is then applied to pricing of up-and-in barrier call options. We take the probability of crossing the barrier between simulation points into account, and we increase accuracy in simulations by importance sampling. The regime switching model is compared to the Normal Inverse Gaussian model and the traditional Black-Scholes model, and option prices from the regime switching model are compared to the closed form expression of up-and-in barrier calls in a Black-Scholes market.",2011
Transpiling Python to Rust for Optimized Performance,"PYTHON has become the de facto programming language in machine learning and scientific computing, but high performance implementations are challenging to create especially for embedded systems with limited resources. We address the challenge of compiling and optimizing PYTHON source code for a low-level target by introducing RUST as an intermediate source code step. We show that pre-existing PYTHON implementations that depend on optimized libraries, such as NumPy, can be transpiled to RUST semi-automatically, with potential for further automation. We use two representative test cases, Black-Scholes for financial options pricing and robot trajectory optimization. The results show up to 12x speedup and 1.5x less memory use on PC, and the same performance but 4x less memory use on an ARM processor on PYNQ SoC FPGA. We also present a comprehensive list of factors for the process, to show the potential for fully automated transpilation. Our findings are generally applicable and can improve the performance of many PYTHON applications while keeping their easy programmability.",2020
Fuzzy Levy-GJR-GARCH American Option Pricing Model Based on an Infinite Pure Jump Process,"This paper focuses mainly on issues related to the pricing of American options under a fuzzy environment by taking into account the clustering of the underlying asset price volatility, leverage effect and stochastic jumps. By treating the volatility as a parabolic fuzzy number, we constructed a Levy-GJR-GARCH model based on an infinite pure jump process and combined the model with fuzzy simulation technology to perform numerical simulations based on the least squares Monte Carlo approach and the fuzzy binomial tree method. An empirical study was performed using American put option data from the Standard & Poor's 100 index. The findings are as follows: under a fuzzy environment, the result of the option valuation is more precise than the result under a clear environment, pricing simulations of short-term options have higher precision than those of medium- and long-term options, the least squares Monte Carlo approach yields more accurate valuation than the fuzzy binomial tree method, and the simulation effects of different Levy processes indicate that the NIG and CGMY models are superior to the VG model. Moreover, the option price increases as the time to expiration of options is extended and the exercise price increases, the membership function curve is asymmetric with an inclined left tendency, and the fuzzy interval narrows as the level set a and the exponent of membership function n increase. In addition, the results demonstrate that the quasi-random number and Brownian Bridge approaches can improve the convergence speed of the least squares Monte Carlo approach.",2018
"Dissecting E, S, and G for risk mitigation: insights from the term structure of CDS","In this study, we utilize a comprehensive dataset of US-traded credit default swaps (CDS) to assess the impact of environmental, social, and governance (ESG) adoption on firm credit risk. Our study examines corporate bonds with key maturities from 0.5 to 30 years, covering data from 2007 to 2022. We apply fixed effects regression to analyse the impact of ESG scores on CDS spreads. The results are validated through a battery of robustness checks primarily the 2SLS method. The study finds that ESG scores, including the individual pillars, play a significant role in mitigating credit risk. The intriguing aspect of the finding is the decline in risk mitigation as the term-to-maturity increases. Further, the social pillar causes the highest sensitivity to credit risk, followed by the environmental and governance pillars. The effect of ESG adoption is slightly greater for subordinated bonds compared to senior tranches, however, the effects diverge for individual pillars. The study offers practical insights as understanding the relationship between sustainable practices and CDS term structure helps refine investment strategies and specifically pricing of credit risk.",2024
PATTERNS OF 50 ETF OPTIONS IMPLIED VOLATILITY IN CHINA: ON IMPLIED VOLATILITY FUNCTIONS,"The aim of this study is to examine the volatility smile based on the European options on Shanghai stock exchange 50 ETF. The data gives evidence of the existence of a well-known U-shaped implied volatility smile for the SSE 50 ETF options market in China. For those near-month options, the implied volatility smirk is also observed. And the implied volatility remains high for the short maturity and decreases as the maturity increases. The patterns of the implied volatility of SSE 50 ETF options indicate that in-the-money options and out-of-the-money options are more expensive relative to at-the-money options. This makes the use of at-the-money implied volatility for pricing out-of- or in-the-money options questionable. In order to investigate the implied volatility, the regression-based implied volatility functions model is considered employed to study the implied volatility in this study as this method is simple and easy to apply in practice. Several classical implied volatility functions are investigated in this paper to find whether some kind of implied volatility functions could lead to more accurate options pricing values. The potential determinants of implied volatility are the degree of moneyness and days left to expiration. The empirical work has been expressed by means of simple ordinary least squares framework. As the study shows, when valuing options, the results of using volatility functions are mixed. For far-month options, using atthe-money implied volatility performs better than other volatility functions in option valuation. For near-month options, the use of volatility functions can improve the valuation accuracy for deep in-the-money options or deep out-of-the-money options. However, no particular implied volatility function performs very well for options of all moneyness level and time to maturity.",2021
Option Pricing with Fractional Stochastic Volatilities and Jumps,"Empirical studies suggest that asset price fluctuations exhibit long memory, volatility smile, volatility clustering and asset prices present jump. To fit the above empirical characteristics of the market, this paper proposes a fractional stochastic volatility jump-diffusion model by combining two fractional stochastic volatilities with mixed-exponential jumps. The characteristic function of the log-return is expressed in terms of the solution of two-dimensional fractional Riccati equations of which closed-form solution does not exist. To obtain the explicit characteristic function, we approximate the pricing model by a semimartingale and convert fractional Riccati equations into a classic PDE. By the multi-dimensional Feynman-Kac theorem and the affine structure of the approximate model, we obtain the solution of the PDE with which the explicit characteristic function and its cumulants are derived. Based on the derived characteristic function and Fourier cosine series expansion, we obtain approximate European options prices. By differential evolution algorithm, we calibrate our approximate model and its two nested models to S & P 500 index options and obtain optimal parameter estimates of these models. Numerical results demonstrate the pricing method is fast and accurate. Empirical results demonstrate our approximate model fits the market best among the three models.",2023
Regression-Based Complexity Reduction of the Nested Monte Carlo Methods,In this paper we propose a novel dual regression-based approach for pricing American options. This approach reduces the complexity of the nested Monte Carlo method and has an especially simple form for time discretized diffusion processes. We analyze the complexity of the proposed approach in the case of both fixed and increasing numbers of exercise dates. The method is illustrated by several numerical examples.,2018
Interpretable State-Space Model of Urban Dynamics for Human-Machine Collaborative Transportation Planning,"Strategic Long-Range Transportation Planning (SLRTP) is pivotal in shaping prosperous, sustainable, and resilient urban futures. Existing SLRTP decision support tools predominantly serve forecasting and evaluative functions, leaving a gap in directly recommending optimal planning decisions. To bridge this gap, we propose an Interpretable State-Space Model (ISSM) that considers the dynamic interactions between transportation infrastructure and the broader urban system. The ISSM directly facilitates the development of optimal controllers and reinforcement learning (RL) agents for optimizing infrastructure investments and urban policies while still allowing human-user comprehension. We carefully examine the mathematical properties of our ISSM; specifically, we present the conditions under which our proposed ISSM is Markovian, and a unique and stable solution exists. Then, we apply an ISSM instance to a case study of the San Diego region of California, where a partially observable ISSM represents the urban environment. We also propose and train a Deep RL agent using the ISSM instance representing San Diego. The results show that the proposed ISSM approach, along with the well-trained RL agent, captures the impacts of coordinating the timing of infrastructure investments, environmental impact fees for new land development, and congestion pricing fees. The results also show that the proposed approach facilitates the development of prescriptive capabilities in SLRTP to foster economic growth and limit induced vehicle travel. We view the proposed ISSM approach as a substantial contribution that supports the use of artificial intelligence in urban planning, a domain where planning agencies need rigorous, transparent, and explainable models to justify their actions.",2025
Option pricing under a normal mixture distribution derived from the Markov tree model,"We examine a Markov tree (MT) model for option pricing in which the dynamics of the underlying asset are modeled by a non-IID process. We show that the discrete probability mass function of log returns generated by the tree is closely approximated by a continuous mixture of two normal distributions. Using this normal mixture distribution and risk-neutral pricing, we derive a closed-form expression for European call option prices. We also suggest a regression tree-based method for estimating three volatility parameters sigma, sigma(+), and sigma(-) required to apply the MT model. We apply the MT model to price call options on 89 non-dividend paying stocks from the S&P 500 index. For each stock symbol on a given day, we use the same parameters to price options across all strikes and expires. Comparing against the Black-Scholes model, we find that the MT model's prices are closer to market prices. (C) 2012 Elsevier B.V. All rights reserved.",2012
Option pricing for stochastic volatility model with infinite activity Levy jumps,"The purpose of this paper is to apply the stochastic volatility model driven by infinite activity Levy processes to option pricing which displays infinite activity jumps behaviors and time varying volatility that is consistent with the phenomenon observed in underlying asset dynamics. We specially pay attention to three typical Levy processes that replace the compound Poisson jumps in Bates model, aiming to capture the leptokurtic feature in asset returns and volatility clustering effect in returns variance. By utilizing the analytical characteristic function and fast Fourier transform technique, the closed form formula of option pricing can be derived. The intelligent global optimization search algorithm called Differential Evolution is introduced into the above highly dimensional models for parameters calibration so as to improve the calibration quality of fitted option models. Finally, we perform empirical researches using both time series data and options data on financial markets to illustrate the effectiveness and superiority of the proposed method. (C) 2016 Elsevier B.V. All rights reserved.",2016
Analysis of Electricity Prices Volatility Based on Multicycle GARCH-M model,"The volatility of electricity price is the important information for the risk management of power markets and the pricing of power financial derivatives. A GARCH-M model in which the multi-cycle properties of electricity price series are described by dummy variable and sine function is proposed. The model is easy to select the order, and holds parsimonious scale of estimated parameters and high practical application value. The numerical example based on the historical data of the PJM market shows that the hetero-scedasticity and the load squares have a significant effect on the mean electricity price, and there exists volatility clustering.",2012
Lessons Learned in Developing and Applying Land Use Model Systems Parcel-Based Example,"A variety of land use models is driven by theoretical advances, data availability, enhanced computation, and new policy-making needs. This paper describes the process of developing and applying a disaggregate model system that seeks to simulate the subdivision and land use change of parcels and the spatial allocation of households and employment across zones. Relying on multinomial logit specifications, random number generation, and a seemingly unrelated regression model with both spatial lag and spatial error components, the model development process was accompanied by a variety of challenges. Some issues are specific to the model presented here, but many are common for integrated transport-land use models. It is hoped that solutions to these issues and lessons learned offer useful insights for ongoing improvements in land use modeling endeavors of all types. Comparisons of road pricing and trend scenario results for the Austin, Texas, region highlight how policies may shape land and travel futures. Although the road pricing policy did not alter land use intensity patterns in a significant way, it was forecast to increase speeds across the region's network and reduce regional congestion levels.",2009
Mean-Reverting Statistical Arbitrage Strategies in Crude Oil Markets,"In this paper, we introduce the concept of statistical arbitrage through the definition of a mean-reverting trading strategy that captures persistent anomalies in long-run relationships among assets. We model the statistical arbitrage proceeding in three steps: (1) to identify mispricings in the chosen market, (2) to test mean-reverting statistical arbitrage, and (3) to develop statistical arbitrage trading strategies. We empirically investigate the existence of statistical arbitrage opportunities in crude oil markets. In particular, we focus on long-term pricing relationships between the West Texas Intermediate crude oil futures and a so-called statistical portfolio, composed by other two crude oils, Brent and Dubai. Firstly, the cointegration regression is used to track the persistent pricing equilibrium between the West Texas Intermediate crude oil price and the statistical portfolio value, and to identify mispricings between the two. Secondly, we verify that mispricing dynamics revert back to equilibrium with a predictable behaviour, and we exploit this stylized fact by applying the trading rules commonly used in equity markets to the crude oil market. The trading performance is then measured by three specific profit indicators on out-of-sample data.",2024
Interest rate risk in the banking book: A closed-form solution for non-maturity deposits,"I present an analytical valuation framework for the management of fixed-income instruments traded in imperfectly competitive markets, like demand deposits and credit card loans in the banking book, inter alia, to stabilize the abnormal profit margin. Banking book instruments contain embedded options such as withdrawal rights, discretionary pricing, rate clustering and zero-based floors. Analytical solutions speed up computation time to calculate valuations, earnings and risk measures like closed-form expressions for margin spreads, hedge ratios and parameter sensitivities. Asymptotically, according to martingale central limit theorems and thanks to the long-term nature of the banking book, Gaussian approximations can be applied. ? 2021 Published by Elsevier B.V.",2021
"Pricing, Risk and Volatility in Subordinated Market Models","We consider several market models, where time is subordinated to a stochastic process. These models are based on various time changes in the Levy processes driving asset returns, or on fractional extensions of the diffusion equation; they were introduced to capture complex phenomena such as volatility clustering or long memory. After recalling recent results on option pricing in subordinated market models, we establish several analytical formulas for market sensitivities and portfolio performance in this class of models, and discuss some useful approximations when options are not far from the money. We also provide some tools for volatility modelling and delta hedging, as well as comparisons with numerical Fourier techniques.",2020
An efficient implementation of a least squares Monte Carlo method for valuing American-style options,"Several methods for valuing high-dimensional American-style options were proposed in the last years. Longstaff and Schwartz (LS) have suggested a regression-based Monte Carlo approach, namely the least squares Monte Carlo method. This article is devoted to an efficient implementation of this algorithm. First, we suggest a code for faster runs. Regression-based Monte Carlo methods are sensitive to the choice of basis functions for pricing high-dimensional American-style options and, like all Monte Carlo methods, to the underlying random number generator. For this reason, we secondly propose an optimal selection of basis functions and a random number generator to guarantee stable results. Our basis depends on the payoff of the high-dimensional option and consists of only three functions. We give a guideline for an efficient option price calculation of high-dimensional American-style options with the LS algorithm, and we test it in examples with up to 10 dimensions.",2009
Data Boundary and Data Pricing Based on the Shapley Value,"Data pricing is to price data as asset to promote the healthy development of data share, exchange, and reuse. However, the uncertain value index and neglection of interactivity lead to information asymmetry in the transaction process. A perfect data pricing system and a well-designed data market can widely promote data transactions. We take a three-agent data market in this paper, the data owner who provides the data record, the model buyer who is interested in buying machine learning (ML) model instances, and the broker who interacts between the data owner and the model buyer. Two interaction scenarios are defined. In scenario 1, we introduce the Shapley value (SV) to measure values of data records fairly and construct a revenue optimization problem based on the sum of the SV for data boundary. The optimal solution is obtained by calculating their derivatives. In scenario 2, we utilize market research and construct a revenue maximization (RM) problem to price the ML models. Further, An Integer Linear Programming for the RM problem (RM-ILP) process is proposed to transform the RM problem into an equivalent integer linear programming (ILP) problem and solve it with the Gurobi solver. Finally, we conduct extensive experiments, which validate that the RM-ILP process can provide high revenue to the broker and high affordability to the model buyers compared to the benchmarks.",2022
Analysis of least squares regression estimates in case of additional errors in the variables,"Estimation of a regression function from independent and identical distributed data is considered. The L-2 error with integration with respect to the design measure is used as error criterion. Upper bounds on the L-2 error of least squares regression estimates are presented, which bound the error of the estimate in case that in the sample given to the estimate the values of the independent and the dependent variables are pertubated by some arbitrary procedure. The bounds are applied to analyze regression-based Monte Carlo methods for pricing American options in case of errors in modelling the price process. (c) 2010 Elsevier B.V. All rights reserved.",2011
Shape Constrained Regression in Sobolev Spaces with Application to Option Pricing,A class of nonparametric regression estimators based on penalized least squares over the sets of sufficiently smooth functions is elaborated. We impose additional shape constraint-isotonia-on the estimated regression curve and its derivatives. The problem of searching for the best fitting function in an infinite dimensional space is transformed into a finite dimensional optimization problem making this approach computationally feasible. The form and properties of the regression estimator in the Sobolev space are investigated. An application to option pricing is presented. The behavior of the estimator is improved by implementing an approximation of a covariance structure for the observed intraday option prices.,2017
A regression-based smoothing spline Monte Carlo algorithm for pricing American options in discrete time,"American options in discrete time can be priced by solving optimal stopping problems. This can be done by computing so-called continuation values, which we represent as regression functions defined recursively by using the continuation values of the next time step. We use Monte Carlo to generate data, and then we apply smoothing spline regression estimates to estimate the continuation values from these data. All parameters of the estimate are chosen data dependent. We present results concerning consistency and the estimates' rate of convergence.",2008
Simulation for American options: Regression now or regression later?,"Pricing American options requires solving an optimal stopping problem and therefore presents a challenge for simulation. This article investigates connections between a weighted Monte Carlo technique and regression-based methods for this problem. The weighted Monte Carlo technique is shown to be equivalent to a least-squares method in which option values are regressed at a later time than in other regression-based methods. This regression later technique is shown to have two attractive features: under appropriate conditions, (i) it results in less-dispersed estimates, and (ii) it provides a dual estimate (an upper bound) with modest additional effort. These features result, more generally, from using martingale regressors.",2004
Principled pasting: attaching tails to risk-neutral probability density functions recovered from option prices,"The popular 'curve-fitting' method of using option prices to construct an underlying asset's risk neutral probability density function (RND) first recovers the interior of the density and then attaches left and right tails. Typically, the tails are constructed so that values of the RND and risk neutral cumulative distribution function (RNCDF) from the interior and the tails match at the attachment points. We propose and demonstrate the feasibility of also requiring that the left and right tails accurately price the options with strikes at the attachment points. Our methodology produces a RND that provides superior pricing performance than earlier curve-fitting methods for both those options used in the construction of the RND and those that were not. We also demonstrate that Put-Call Parity complicates the classification of in and out of sample options.",2023
Multivariate Convex Regression with Adaptive Partitioning,"We propose a new, nonparametric method for multivariate regression subject to convexity or concavity constraints on the response function. Convexity constraints are common in economics, statistics, operations research, financial engineering and optimization, but there is currently no multivariate method that is stable and computationally feasible for more than a few thousand observations. We introduce convex adaptive partitioning (CAP), which creates a globally convex regression model from locally linear estimates fit on adaptively selected covariate partitions. CAP is a computationally efficient, consistent method for convex regression. We demonstrate empirical performance by comparing the performance of CAP to other shape-constrained and unconstrained regression methods for predicting weekly wages and value function approximation for pricing American basket options.",2013
"THRESHOLD LEVELS, STRIKE PRICE GRID, AND OTHER MARKET MICROSTRUCTURE ISSUES ASSOCIATED WITH EXCHANGE-TRADED EQUITY OPTIONS","This study addresses a number of important market microstructure issues associated with exchange-traded equity Options having significant research implications for Studies investigating clustering on option strike prices. Price threshold levels associated with exchange listing and the automatic exercise of equity options as established by the Securities and Exchange Commission and Options Clearing Corporation (OCC) to carry out their regulatory and oversight responsibilities are examined. Significant changes are documented including motivation for such changes. Market microstructure issues potentially impact equity Options research outcomes and one important issue is documenting changes over time to the strike price grid. A chronological outline of the introduction of option strike codes from April 26, 1973, through December 2008 is presented. Pricing discrepancies are documented between Standard & Poor's end-of-day updates (closing prices) and similar prices reported by Center for Research in Security Prices, Thompson, and Bloomberg, which is the source of ambiguities associated with the OCC's official settlement price. A number of quirks associated with option databases are identified to be of potential interest to researchers. (C) 2009 Wiley Periodicals, Inc. Jrl Fut Mark 30: 188-201, 2010",2010
Leave-one-out least squares Monte Carlo algorithm for pricing Bermudan options,"The least squares Monte Carlo (LSM) algorithm proposed by Longstaff and Schwartz (2001) is widely used for pricing Bermudan options. The LSM estimator contains undesirable look-ahead bias, and the conventional technique of avoiding it requires additional simulation paths. We present the leave-one-out LSM (LOOLSM) algorithm to eliminate look-ahead bias without doubling simulations. We also show that look-ahead bias is asymptotically proportional to the regressors-to-paths ratio. Our findings are demonstrated with several option examples in which the LSM algorithm overvalues the options. The LOOLSM method can be extended to other regression-based algorithms that improve the LSM method.",2024
Option Pricing via Breakeven Volatility,"The fair value of an option is given by breakeven volatility, the value of implied volatility that sets the profit and loss of a delta-hedged option to zero. We calculate breakeven volatility for 400,000 options on the S&P 500 and build a predictive model for these volatilities. A two-stage regression approach captures the majority of the observed variation. By providing a link between option characteristics and breakeven volatility, we establish a non-parametric approach to pricing options without the need to specify the underlying price process. We illustrate the economic value of our approach with a simulated trading strategy based on breakeven volatility predictions.",2023
"Fractional Black-Scholes option pricing, volatility calibration and implied Hurst exponents in South African context","Background: Contingent claims on underlying assets are typically priced under a framework that assumes, inter alia, that the log returns of the underlying asset are normally distributed. However, many researchers have shown that this assumption is violated in practice. Such violations include the statistical properties of heavy tails, volatility clustering, leptokurtosis and long memory. This paper considers the pricing of contingent claims when the underlying is assumed to display long memory, an issue that has heretofore not received much attention. Aim: We address several theoretical and practical issues in option pricing and implied volatility calibration in a fractional Black-Scholes market. We introduce a novel eight-parameter fractional Black-Scholes-inspired (FBSI) model for the implied volatility surface, and consider in depth the issue of calibration. One of the main benefits of such a model is that it allows one to decompose implied volatility into an independent long-memory component-captured by an implied Hurst exponent-and a conditional implied volatility component. Such a decomposition has useful applications in the areas of derivatives trading, risk management, delta hedging and dynamic asset allocation. Setting: The proposed FBSI volatility model is calibrated to South African equity index options data as well as South African Rand/American Dollar currency options data. However, given the focus on the theoretical development of the model, the results in this paper are applicable across all financial markets. Methods: The FBSI model essentially combines a deterministic function form of the 1-year implied volatility skew with a separate deterministic function for the implied Hurst exponent, thus allowing one to model both observed implied volatility surfaces as well as decompose them into independent volatility and long-memory components respectively. Calibration of the model makes use of a quasi-explicit weighted least-squares optimisation routine. Results: It is shown that a fractional Black-Scholes model always admits a non-constant implied volatility term structure when the Hurst exponent is not 0.5, and that 1-year implied volatility is independent of the Hurst exponent and equivalent to fractional volatility. Furthermore, we show that the FBSI model fits the equity index implied volatility data very well but that a more flexible Hurst exponent parameterisation is required to fit accurately the currency implied volatility data. Conclusion: The FBSI model is an arbitrage-free deterministic volatility model that can accurately model equity index implied volatility. It also provides one with an estimate of the implied Hurst exponent, which could be very useful in derivatives trading and delta hedging.",2017
Parallel pricing algorithms for multi-dimensional Bermudan/American options using Monte Carlo methods,"In this paper we present two parallel Monte Carlo based algorithms for pricing multi-dimensional Bermudan/American options. First approach relies on computation of the optimal exercise boundary while the second relies on classification of continuation and exercise values. We also evaluate the performance of both the algorithms in a desktop grid environment. We show the effectiveness of the proposed approaches in a heterogeneous computing environment, and identify scalability constraints due to the algorithmic structure. (C) 2010 IMACS. Published by Elsevier B.V. All rights reserved.",2010
On Correlation and Default Clustering in Credit Markets,"We establish Markovian models in the Heath, Jarrow, and Morton (1992) paradigm that permit an exponential affine representation of riskless and risky bond prices while offering significant flexibility in the choice of volatility structures. Estimating models in our family is typically no more difficult than in the workhorse affine family. Besides diffusive and jump-induced default correlations, defaults can impact the credit spreads of surviving firms, allowing for a greater clustering of defaults. Numerical implementations highlight the importance of incorporating interest rate credit spread correlations, credit spread impact factors, and the full credit spread curve when building a unified framework for pricing credit derivatives. (JEL C32, C51, G12)",2010
An agent-based FTR auction simulator,"In this paper, an agent-based simulation of a Financial Transmission Rights (FTR) auction for both types of point-to-point FTRs, obligation and option, is presented. Each auction participant is simulated as an adaptive agent who has the ability of evaluating its environment and acting accordingly, following the decision rules of the naive reinforcement learning algorithm presented in the paper. Initially, a Locational Marginal Pricing (LMP) based ex-ante energy market is assumed. From the solution of the ex-ante energy market the agents calculate their initial FTR bid prices. Subsequently, the ISO solves the FTR auction problem and the agents profits equal the reimbursement they receive in the ex-post energy market for holding the FTR. The agent-based simulator repeats the FIR auction under the same conditions: in each repetition the agents update their bids according to the implemented algorithm and they learn their bidding strategies, through exploration by repetition. A five bus test system with five agents is used to illustrate the presented method. The results demonstrate the impact of contingency constraints and the effect of speculation in FIR auctions. Furthermore, the difference between bidding for FTR-obligations and FTR-options is shown. (C) 2011 Elsevier B.V. All rights reserved.",2011
House Prices Prediction Using Machine Learning Techniques,"In places like Bangalore, developing predictive models for home selling prices is still a difficult and time-consuming job. The price at which houses in major cities are being sold as in bangalore is reliant on a variety of interconnected variables. The area of the house where you live may have a significant impact on the pricing. Property, including the physical location as well as the features and services on the property. Due to the fact that there has been research done and an analysis done by taking into account the data set that is still available to the general public using a machine to depict the various housing options platform for hack athons there are nine different variables in this collection of information. According to the findings of this investigation, attempts have been made to develop a model that can predict assessing the pricing in light of the influencing variables. Some regression methods, such as are used in modeling experiments, such the least squares method of multivariate linear regression, the lasso, and the ridge models of regression, support vector regression, and methods for enhancing such as extreme gradient boost regression (xg) methods; boost). These models are used in the construction of prediction models and in the analysis of decide on the most effective design by doing a comparison an examination of the disparity in prediction error between the two models. It is hoped that by doing this, a predictive model may be built for assessing the pricing in light of the influencing variables.",2022
Pricing Variable Annuity Contract with GMAB Guarantee Under a Regime Switching Local Volatility Model,"This article investigates the pricing of variable annuity guarantees, with particularly emphasising on the Guaranteed Minimum Accumulation Benefit (GMAB) with several embedded options, like roll-up and ratchet. A continuous time model that integrates regime switching dynamics into the local volatility is proposed for the contract's pricing. As local volatility pioneered by Deelstra and Ray & eacute;e (2013), on their proposed model by explicitly introducing the regime switching components into the local volatility. Model calibration and valuation are performed through the application of Monte Carlo simulations and Gaussian Process Regression methodologies. For the illustration of the capability of this model and some possible improvements in the model, a numerical and sensitivity analysis is conducted. Uses an empirical test on historical S&P500 Index data to illustrate its practical implications. The results showed that time to maturity, interest rates, and volatilities significantly impact the pricing, and it also illustrates the proposed approach's accuracy and computational efficiency.",2024
Turbo-Charging Deep Learning Methods for Partial Differential Equations,"Solving partial differential equations (PDEs) is a frequent necessity in numerous domains, ranging from complex systems simulation to financial derivatives pricing and continuous-time optimisation tasks. The challenging nature of PDEs, especially in high dimensions or cases involving non-linearities, calls for robust, innovative solutions. This paper leverages a deep neural network methodology, utilizing differential operators and boundary conditions in tandem with sampling techniques and minimising distinct loss terms. The role of physics-inspired neural networks in this approach is also highlighted. Our primary proposition is a Bayesian interpretation, where we address the issue as a hierarchical multi-objective optimisation problem augmented with adaptive sampling. We also introduce a concept of 'curriculum learning,' which parallels control variates, thereby facilitating further variance reduction and the re-utilisation of solutions derived from assorted problems. Our methods notably enhance the speed of convergence and diminish approximation errors. The effectiveness of our strategies is demonstrated through illustrative examples, solidifying their value in practical applications.",2023
Confidence in data mining model predictions: A financial engineering application,"This paper describes a generally applicable robust method for determining prediction intervals for models derived by non-linear regression. Hypothesis tests for bias are applied. The concept is demonstrated by application to a standard synthetic example, and is then applied to prediction intervals for a financial engineering example viz. option pricing using data from LIFFE for 'ESX' European style options on the FTSE 100 index. Unbiased estimates of the standard error are obtained. The method uses standard regression procedures to determine local error bars and avoids programming special architectures. It is appropriate for target data with non-constant variance.",2003
"Determinants of Commute Distance in South East Queensland, Australia: Implications for Usage-based Pricing in Lower-density Urban Settings","Usage-based road charges are expected to reduce the use of private vehicles. To assess this assumption, this study investigates the factors currently influencing commute distance in South East Queensland (SEQ), Australia. A multiple regression model was estimated to identify the significant determinants of commute distance, followed by a hierarchical regression analysis to ascertain the contribution of personal characteristics, household characteristics, work-related characteristics and accessibility. We conclude that many commuters would remain captive private vehicle usersuntil accessibility improves, and other transport modes offer viable commuting options. Alternatively, the pricing scheme should be adapted to suit local contexts.",2021
Interval fuzzy rule-based modeling approach for financial time series forecasting,"Financial interval time series (ITS) describe the evolution of the maximum and minimum prices of an asset throughout time, which can be related to the concept of volatility. Hence, their accurate forecasts play a key role in risk management, derivatives pricing and asset allocation, as well as supplements the information extracted by the time series of the closing price values. This paper proposes an interval fuzzy rule-based model (iFRB) for ITS forecasting. iFRB consists in a fuzzy rule-based approach with affine consequents, which provides a nonlinear method that processes interval-valued data. It is suggested as empirical application the prediction of the main index of the Brazilian stock market, the IBOVESPA. One-step-ahead interval forecasts are compared against traditional univariate and multivariate time series benchmarks and with an interval multilayer perceptron neural network in terms of accuracy metrics and statistical tests. The results indicate that iFRB provides accurate forecasts and appears as a potential tool for financial ITS forecasting.",2017
Towards Parallel and Distributed Computing on GPU for American Basket Option Pricing,"This article presents a GPU adaptation of a specific Monte Carlo and classification based method for pricing American basket options, due to Picazo. Some optimizations are exposed to get good performance of our parallel algorithm on GPU. In order to benefit from different GPU devices, a dynamic strategy of kernel calibration is proposed. Future work is geared towards the use of distributed computing infrastructures such as Grids and Clouds, equipped with GPUs, in order to benefit for even more parallelism in solving such computing intensive problem in mathematical finance.",2012
Aged care accommodation pricing options and the profitability of aged care facilities,"PurposeThis study investigates the relationship between aged care accommodation pricing options (refundable accommodation deposits (RADs), daily accommodation payment (DAPs) and concessional) and the profitability of aged care facilities.Design/methodology/approachData are obtained from 33 aged care facilities across New South Wales in Australia. This study uses multivariate regression for analyses.FindingsThe estimation results suggest that higher level of RADs has a negative and significant relationship with profitability of aged care facilities. The authors also find that concessional pricing option is positively associated with higher profitability.Originality/valueThese findings may benefit aged care operators by reviewing their strategies and portfolios to enhance their financial performance. The results are also useful to the Australian Government to further explore how the removal of RADs may transform the aged care sector's profitability.",2023
