Article Title,Abstract,Publication Year
基于GARCH族模型的上证50ETF期权定价研究,"考虑到金融资产日收益率分布普遍地存在显著的尖峰厚尾现象,且其波动率存在时变性特征,本文运用自回归条件异方差系列模型(GARCH模型、TGARCH模型和EGARCH模型)来建模上证50ETF收益的波动率,并应用于上证50ETF期权定价。数值结果表明:上证50ETF收益率波动存在明显的时变性特征;由GARCH族模型计算得到的期权价格,与真实价格之间不存在显著差异;此外,考虑了非对称性波动影响的TGARCH和EGARCH模型,要比GARCH模型能更好刻画现实市场波动率动态特性,从而取得了更高的期权定价准确度。",2018
国际大宗农产品定价对中国农产品价格的影响,"选取小麦、玉米、大豆作为研究对象,利用2005～2015年的月度数据和分位数回归方法检验国际大宗农产品定价对中国农产品价格的影响。研究结果表明,国际大宗农产品定价对中国农产品期货市场价格和现货市场价格均具有显著地正向影响,且对期货市场的影响力大于现货市场。此外,金融危机前国际大宗农产品定价对中国农产品期货市场价格和现货市场价格的影响力均大于金融危机后。分位数回归结果进一步揭示了,在各分位数水平上国际大宗农产品定价对中国农产品价格均具有显著的正向影响,并且在中低分位点的影响力基本大于高分位点。不同类型农产品的回归结果表明,国际大宗农产品定价对中国不同农产品价格的影响存在差异。",2018
多因子欧式期权定价的主成分蒙特卡罗加速方法,"针对多个随机因子的欧式期权定价问题,提出了一种基于主成分分析的多元控制变量的蒙特卡罗加速框架.其核心思想是,使用单个主成分替换收益函数中的原始随机变量以便更易获得定价问题的精确值,从而可将近似的收益函数作为控制变量.由于主成分的独立性,使用多元控制变量的蒙特卡罗模拟方法比单个控制变量具有更好的加速效果.对多资产期权和亚式期权的数值实验验证了本文算法的高效性和稳定性.",2018
增长期权创造视角下高管股权激励的效果检验,"高管股权激励的目的是企业价值的持续增长,价值增长的关键在于管理者对增长机会的把握和创造。作为企业创造增长期权的一种重要手段,R&D投资通过改变资产相对构成而对股票风险收益特征具有动态影响,因此资本市场对R&D投资的理性定价可以为高管股权激励的增长期权创造效果提供新的检验视角。以2007年至2015年沪深两市2 294家非金融类A股上市公司为样本,利用Fama-MacB eth截面回归,发现R&D投资和股票预期收益率具有正向关系。在此基础上,通过是否实施和实施前后等不同子样本中R&D投资与股票预期收益率关系的比较,从增长期权创造的视角考察高管持股的2 053家企业和实施或有股权激励的657家企业的股权激励效果,发现持股激励和或有股权激励计划都会加强R&D投资对股票预期收益率的正向影响,两种股权激励方式有助于企业通过R&D创造增长期权。进一步,利用倾向匹配得分法进行样本选择,利用双重差分模型进行回归,控制内生性问题,稳健性检验结果依然表明,股权激励对R&D投资与股票预期收益率关系具有显著的正向调节作用。整体而言,实证结果不仅提供了支持利益趋同假说观点的证据,还从企业创新和资本市场的互动关系为股权激励的效果提供了新的检验视角。研究结论的现实指导意义在于,一个长期、有效的高管激励政策应强调高管通过创新投资进行增长期权的创造,企业也应根据资本市场对高管创新活动的效果评价了解和调整激励政策。",2018
股指期货限制交易对定价效率影响研究——基于跨市场信息传递视角的实证,"从跨国金融市场信息传递的视角对中国2015年股灾中股指期货限制交易政策实施前后的中美市场实证分析表明:股指期货的限制交易政策极大地增强了美国市场对中国市场的影响,尤其是在下跌行情中的影响更大。分位数回归显示美国市场的交易活动对中国市场开盘价的影响呈""V""型特征,美国市场的微小波动都会引起中国市场的巨大波动,限制交易措施实施后,在下跌行情中来自美国市场的负冲击对中国市场的影响变得更大。这一实证研究的政策含义在于:为了增强股指期货市场的定价效率,金融监管层在市场稳定后应放开股指期货的限制交易,并通过降低准入门槛和合约大小等措施提高市场的开放程度。此外,监管层和国内投资者不能忽视美国股指期货对国内市场的影响。",2018
非理性行为影响碳期货价格的实证研究,"本文利用ESMD的方法分解碳期货原始序列,将其高频成分作为投资者非理性的因素,同时将该因素结合碳期货距离到期日时间以及市场行情因素带入到多元回归模型当中,作为研究碳期货定价模型定价结果与实际价格偏差的解释变量。研究表明,在模型定价结果与实际价格的偏差中,投资者非理性具有更强的解释力。因此投资者非理性对碳期货价格具有较大的影响。",2017
金融工程学模拟实验教学方法的探索——基于分级基金案例,"金融工程模拟实验教学方法是通过教师设计实验、学生参与模拟实验的方式来对金融工程理论如衍生品定价、无风险套利、期货对冲、风险管理、期权交易策略等进行验证的亲验性教学方法。金融工程学中的模拟实验教学特点表现在教师、学生、实验内容三位一体的协调,论文以分级基金投资者行为为案例进行模拟实验,结果表明:模拟实验方法提高了教学的效果,加深了学生对金融工程理论的理解,有助于建立教与学的互动关系,对提高教学质量有着积极的意义。金融工程模拟实验的参与式教学融合了情景教学、实践教学、模拟教学等教学模式的优点,未来有良好的发展空间。论文最后从提升教师实验能力、学生主动学习意识、模拟实验教学内容设计等方面为优化金融工程学模拟实验教学提出了相关建议。",2017
土地定价机制研究:最优开发策略选择,"本文在假设房价服从均值回归过程的基础上,构建了土地持有人的最大化问题,并通过最优控制方法推导出土地持有人的最优开发策略。通过使用实际数据模拟,我们对均衡状态下最优开发策略的参数敏感性进行了分析,并计算了资本化地租和开发期权溢价分别在土地价格中所占的比例。我们发现:第一,在研究时段内,我国房地产价格水平相对较高;第二,资本化地租只占到土地真实价值的26.51%,开发权溢价将近占据四分之三;第三,在最优开发时机时,开发权溢价的增长率大于土地价格的增长率,大于房价的增长率,且三者之间存在比例关系。",2017
房价非线性回归模型及期权定价,"从宏微观经济学的角度出发,依照国家统计局网站的数据选取多个可能影响房地产价格的变量建立了全国房地产平均价格模型.运用R语言对数据进行了多元线性回归分析、多元非线性回归分析、相关性分析、多重共线性分析、岭回归分析等统计分析,得出房价的线性与非线性多个模型并进行了比较.结合随机微分方程、实物期权等相关金融数学知识进行了房价模型的理论推导与实际估计,并对房价期权进行了定价.利用Matlab对模型进行了大量的模拟并得到较好结果.",2017
铁矿石期货与现货价格波动特征研究——基于铁矿石指数定价机制下的分析,"在铁矿石指数定价机制背景下,全球铁矿石价格波动频率和幅度逐渐扩大。本文通过构建广义自回归条件异方差(GARCH)模型,拟合分析了铁矿石现货价格和期货价格的波动特征,对比分析各模型的拟合效果,寻求出最佳的拟合模型。研究结果表明:铁矿石价格序列远距离观测值具有较明显的相关性,其价格的波动维持原长期协议定价机制时期的特性;铁矿石现货市场不是完全典型的金融市场,现货价格的波动受到众多非理性和其他战略因素的制约;由于大量投机交易者和金融机构的介入,铁矿石期货价格波动表现出更明显的高风险、高回报特征。",2017
“不平等条约?”:我国对赌协议的风险因素分析,"本文探究我国企业与风险投资机构之间在融资时签订的对赌协议的公平性。我们首先将对赌协议看成两值期权,运用二叉树模型对我国二十个对赌协议案例进行估值定价,结果显示几乎所有协议都存在显著定价偏差,说明风险投资方索取过高的风险溢价。我们进而搜集影响协议价值的微宏观因素采用回归分析对风险溢价进行解释。结果表明,所提出的风险因素只能解释不足一半的风险溢价,未被解释的部分则被认为来自于投资方的过度保护。总体来看,对赌协议总体上有失公平,我国企业与风险投资机构在签订对赌协议中处于被动和弱势,需要改善投资环境以促进公平交易。",2017
国际油价回升对我国物价指数及外储的影响研究,"因我国原油进口量大、对外依存度高,国际油价的波动会影响我国经济平稳运行。本文基于向量自回归法对国际油价与我国生产者价格指数(PPI)和消费者价格指数(CPI)的关系进行了分析,得出2017年国际油价回升(若同比上升22.4%)将拉动国内PPI和CPI分别上涨0.8～0.9和0.2～0.3个百分点;也将使我国进口原油外汇支出较2016年增加332亿美元,达1485亿美元。据此,本文进一步从维护国内原油产量、加大清洁能源利用水平、建立健全石油储备体系、积极争夺国际原油定价话语权、完善国内原油期货市场等方面给出了相关建议。",2017
中美粮食期货的价格关联及波动溢出效应——基于多元T分布下VAR-BEKK-MGARCH模型的实证分析,"在全球粮食价格剧烈波动的背景下,本文对2005-2016年中美玉米、小麦、大豆期货价格交易日的高频数据进行研究。本文采用多元T分布下多元向量自回归模型(VAR)和多变量广义自回归条件异方差模型(BEKK-MGARCH),分析中美粮食期货市场之间的价格关联和波动溢出效应。结果表明:美国市场在价格传导和波动溢出上对中国市场占主导作用,中国在国际市场上仍然缺乏定价权。近年来,中国一些市场化程度较高的期货产品已经对国际市场有显著的波动溢出效应,同时政府监管和贸易机制会影响期货市场间的波动传导。",2017
基于随机波动率模型的路径依赖期权定价,"在随机波动率框架下,对两种典型路径依赖期权进行定价.在期权标的资产价格的波动率是一个快速均值回归随机过程的假设下,研究了几何亚式看涨期权和浮动行权价回望看跌期权这两类路径依赖期权的定价问题.通过奇异摄动分析方法,对均值回归随机波动模型的偏微分方程进行分析得到关于期权近似价格的两个近似表示项,并推导出上述两种路径依赖期权的近似解析解.",2017
中国银行间外汇市场远期汇率信息含量与定价偏差研究,"本文就2010-2016年美元、欧元、日元、港币、英镑、澳元和加元对人民币7种远期汇率的信息含量和定价偏差进行研究,从多边汇率角度挖掘人民币定价机制的深层次问题。基于构建的三角汇率模型研究结果显示:除港币外,其他5种非美元货币远期汇率具有的信息含量有限,均受美元远期汇率的影响;美元远期汇率偏离市场预期的状态会传导至非美元远期汇率,导致后者同样偏离市场预期;这些远期汇率与相应的即期汇率之间也不存在直接的价格引导关系,价格发现能力有限。基于远期汇率与抛补利率平价隐含价格和预期未来即期汇率之间的回归分析,本文发现:在对美元实行兑换限制时,必然导致对其他货币同样采取兑换限制;7种货币远期汇率均存在显著的CIP隐含偏离,抛补利率平价与非抛补利率平价在中国外汇市场基本无法成立。",2017
美农报告对大宗商品定价权的冲击——以玉米期货价格为例,"大宗商品交易市场上,中国作为世界进口大国,对大宗商品的定价一直都比较被动,缺失话语权。同时,美农报告的数据""定价阴谋论""也一直备受争议。以玉米期货价格为例,在收集近年来国内玉米期货的收盘价和美农报告的月度数据基础上,运用主成分分析、向量误差修正模型(VECM)、脉冲响应等方法,实证研究美农报告对国内大宗商品交易价格有冲击影响,一是对国内玉米期货交易的价格有短期的正向冲击力;二是有短期均衡调整影响。",2017
对中国原油期货市场的几个认识误区——基于国际原油期货市场的发展,"在对世界和亚洲石油期货发展情况和特点进行总结分析的基础上,结合中国石油期货市场发展的历史沿革,针对拟推出的上海原油期货的框架计划,对目前市场上存在的几个认识上的误区作了批判性思考和分析,包括:中国作为原油生产、消费和进口贸易大国,原油期货市场一经推出就必然会取得成功;原油期货市场应该将主要国产原油作为合约标的油种;期货合约标的油种上市交易,其价值一定会回归上涨,只要其价值回归、价格上涨,就一定有利于石油企业的发展和国家利益;推出原油期货市场,就意味着取得了原油定价权等。",2017
一种基于二叉树与回归分析法的可转债定价模型研究,"重点研究二叉树法和回归分析法在可转债定价中的应用,介绍了本文重点使用的两个研究工具——二叉树模型和回归分析法、应用背景及其在可转债定价上的优势,通过回归分析法验证了二因子定价理论的科学性,。第四部分是本文的重点章节,运用二叉树法对9支可转债样本进行了定价,结果证明二叉树模型在模拟欧式看涨期权价格上具有一定的准确度。运用回归分析法求出可转债的实际价格和理论价格的函数关系式,对函数关系式进行了F检验,并对样本进行了预测,成功预测了其中7支可转债的走势,2支由于受到赎回和政策处罚导致预测失败。",2017
多阶段人力资本投资:基于复合实物期权理论,"在知识和信息时代,人力资本投资面临各种不确定因素的影响,往往具有复合实物期权特性。传统的DCF理论忽略了人力资本投资的柔性价值,并且连续型复合期权定价模型也无法适用于具有多标的资产变量和多重不确定性来源的投资。为此,本文以高等教育投资为例,借鉴决策树分析法,提出了一个基于二叉树网格法的多阶段人力资本投资的复合实物期权决策模型。实例应用表明:这一模型很好地弥补了DCF的不足,可以为不确定条件下个人人力资本投资决策提供非常清晰的逻辑分析框架和评价模型。高等教育投资蕴含着复合实物期权投资机会,因此个人接受高等教育投资是值得的。",2017
基于波动率预测的新三板企业价值评估,"新三板是我国多层次资本市场体系中不可或缺的一环,其为中小高科技企业融资的功能日益显现。为了对新三板企业价值进行评估,首先通过主成分分析法构建企业特征指标综合评分模型,并从创业板市场选取可比企业。然后,运用历史波动率和GARCH族模型两种方法预测可比企业的资产价格波动率,通过调整和赋权得到新三板目标企业的资产价格波动率。在此基础上,利用B-S期权定价模型对新三板目标企业进行估值。最后,选取新三板样本企业进行案例分析,验证了基于波动率预测的新三板企业价值评估的有效性,同时发现基于GARCH族模型的估值结果要低于历史波动率的估值结果。",2017
国际铁矿石价格变动影响因素权重分析,"近年来,随着国际铁矿石定价机制的变化,供给垄断形势的加深,铁矿石期货的不断发展,加之全球经济下行及钢铁产业低迷的影响,国际铁矿石价格变动受新的影响因素趋势呈现出新的规律。本文通过文献研究及专家调查,识别出国际铁矿石价格变动的主要影响因素,并运用主成分分析法对各影响因素权重进行分析。结果表明供需关系是影响国际铁矿石价格变动的主要影响因素,并提出相应对策。",2017
基于主成分分析的神经网络算法对期权价格预测研究,"采用基于主成分分析的神经网络算法对华夏上证50ETF期权价格进行预测,并使用期权数据验证该方法的有效性。比较传统Black-Scholes期权定价、单个BP神经网络算法和基于主成分分析的BP神经网络算法对期权价格的预测精度,结果表明:基于主成分分析的BP神经网络算法预测精度最高,传统的Black-Scholes期权定价方法其预测精度最低。",2017
2015年股灾前后沪深300股指期现货相关性比较研究,"股指期货推出以来,特别是2015年股灾发生后,股指期货能否有效发挥其功能?是否会加剧股票市场的波动?关于股指期现货间的相关关系问题,业界和学界均存在不同的观点,因此有必要对二者间的关系进行明确的界定。本研究以股指期货和股指现货为研究对象,通过建立VAR模型,并进行Granger因果关系检验、脉冲响应分析和方差分解,结果表明,无论是股灾前还是股灾后,股指期货变动对股指现货影响均显著,股指期货具备价格发现功能:股灾前,股指现货对股指期货影响不显著,股指期货定价无效;股灾后,股指现货对股指期货影响变得显著,市场逐渐回归理性。",2016
玉米回归市场化定价 创新机制应对市场风险,"<正>2016年是我国玉米临时收储政策调整为""市场化收购""+""生产者补贴""的第一年。玉米价格回归市场化定价,如何创新机制应对市场风险成为焦点。在此背景下,""保险+期货""模式等新型农业服务方式浮出水面,各类专业机构开始积极探索符合中国国情和市场发展背景的农业生产经营风险管理机制。价改推动玉米价格向市场靠拢自2008年以来,我国在东北三省和内蒙古实行玉米临时收储政策,曾一度有效地实现了提高粮食产",2016
我国国债期货市场的定价效率研究——基于不同风险机制下的经验证据,"自我国国债期货上市以来,国债市场的波动仍较为频繁,国债期货市场的定价效率越来越受到关注。为此,基于不同风险机制的视角,在构建马尔科夫转换的向量自回归模型的基础上,对我国国债期货及其标的现货间的定价效率进行了实证研究。实证结果发现:我国国债期货市场已具有基本的定价能力,但相对于国债现货市场而言,国债期货市场的定价效率相对较低。通过区分高低风险机制的实证分析发现,从价格引导关系来看,国债期货市场在低风险机制下的定价效率要明显高于高风险机制下的定价效率;但从冲击反应上看,高风险机制下国债期货和国债现货之间的冲击反应程度要远大于低风险机制下的情形。这意味着高风险机制下信息效率的缺失是影响国债期货市场定价效率的重要原因。此外,对国债期货市场和国债现货市场交易之间关系的探讨进一步印证了上述结论的可靠性。",2016
快速随机波动率变换下的信用风险定价研究,"本文在快速随机波动率变换的情况下研究了单个信用衍生品定价的风险规避问题。本文首先在Merton最优化的问题中添加随机波动率,将其应用到信用风险的研究中。假设波动率过程是一种不同时间尺度的扰动过程,对其进行近似估计。由于价值过程可看成是一个不完全市场围绕着完全市场常数波动率的一种扰动,故这种近似方法是可行的。其次,当波动率变换是快速均值回归过程时,这种扰动过程是一种关于Hamilton-Jacobi-Bellman偏微分方程的奇异扰动过程。当波动率变换非常缓慢时,这种扰动过程是一般的扰动过程。两种扰动过程叠加在一起便是多元时间维度随机波动率过程。再者,本文提出的算法与线性期权定价问题具有较高的一致性,因而也发现了风险容忍度方程的一些新性质。本文最后还在快速时间维度的框架下研究了波动率对于信用风险的投资优化问题。由于新建模型是一个非线性PDE,故不能直接给出其解析解,于是本文引进一种扰动逼近的方法,该方法的关键中间步骤是把问题分成可解和扰动两个部分。通过扰动逼近的方法,可得一个近似的解析解。",2016
我国非上市公司信用风险度量的研究——基于期权定价PFM模型和支持向量机SVM回归分析,"随着互联网金融的快速发展,供应链金融、P2P、众筹、电子商务众多创新融资模式的相继出现,大大缓解了我国中小企业普遍融资难的问题,但随之而来另一突出问题是企业信用违约事件屡屡发生。由于我国中小企业大部分为非上市公司,信息不对称,造成信用风险监管的问题日益突出。Moody’s KMV公司开发了期权定价的PFM模型,对解决非上市公司信用风险监管难题提供了有效的途径。但PFM模型对非线性样本数据适用准确性差,估计结果不理想。文章采用数据挖掘中的支持向量机(SVM)回归分析方法,利用其适用小样本、高维性和非线性数据分析的特点,对PFM模型在我国非上市公司风险度量进行了实证研究。结果表明此方法的运用,使商业银行可以准确地对非上市公司信用风险进行度量,进而优化选择信贷决策,同时对PFM模型在我国信用风险度量方法的研究方面提供了一定的理论参考依据。",2016
中加油菜籽期货与现货价格动态关系研究,"基于2013年1月至2015年12月中国、加拿大两国油菜籽期货与现货价格月度数据,运用有向无环图(DAG)技术与结构向量自回归(SVAR)模型,系统分析了中加两国油菜籽期货、现货价格之间的动态关系。研究结果表明,加拿大油菜籽期货市场对现货市场具有较强的价格发现功能,而中国油菜籽期货市场对现货市场的价格发现功能相对较弱。中国油菜籽市场在一定程度上参与了国际油菜籽市场的定价,但参与程度仍有待提高。",2016
我国胶合板和纤维板期货与CME木材期货价格联动性分析,"本文基于向量自回归模型,利用协整检验、格兰杰检验与脉冲响应,对胶合板与纤维板期货与CME木材期货的价格联动性进行实证分析。结果显示:胶合板与纤维板期货分别与CME木材期货存在协整关系,CME木材期货对胶合板期货存在格兰杰因果关系,胶合板受国际木材价格影响较大,而纤维板期货基本脱离国际木材价格的影响,我国两板期货的定价运行效果尚好。基于以上结论,本文提出相关政策建议。",2016
基于季节性均值回归的干散货运价动态研究,"从季节性角度出发,修正干散货运价均值回归模型,以使其能更好地为运价预测与运价衍生品定价研究提供理论参考.从干散货市场的供给与需求两边的季节性出发,构建了干散货运价带季节性的均值回归模型;采用移动平均比率法对剔除异常值区间的BDI时间序列进行季节因素的提取,得到冬季季节性影响为正、夏季季节影响为负的一般规律;应用ADF检验与KSS检验对模型的合理性进行检验.",2016
基于FCVAR模型的中国沪铝期货市场价格发现功能实证分析,"基于分形协整均衡定价理论,结合最新发展的分形协整向量自回归模型(FCVAR),本文实证分析了不同交割期限的沪铝期货合约对现货市场的价格发现效率差异性。实证结果显示:交割期限在5个月内的期货合约在价格发现过程中占主导地位,但价格发现效率逐渐降低,信息贡献比率从最高值66.7%下降至52.9%;现货市场对交割期限在5-9个月之间的期货合约价格影响力逐渐增强并占据主导地位,信息贡献比率从最低值33.3%上升至71.7%;交割期限为10个月的沪铝期货与现货市场价格并不存在统计意义上的协整关系。这表明不同交割期限期货合约对现货价格发现的效率具有显著差异性,沪铝期货价格发现功能有效率实现主要在近期和中期市场,应大力发展中远期市场以构建多层次衍生品风险管理体系。",2016
不确定环境下的欧式期权定价,"<正>1引言Black-Scholes<sup>[1]</sup>（B-S）期权定价模型是金融市场上为人所熟知的研究期权价格的经典模型.然而,实证研究表明B-S模型暴露出一些与市场实际信息相违背的现象,其中有两点引起市场的广泛关注.第一点是基础资产,如股票的价格与B-S假设的正态分布相比表现的是偏峰厚尾的特性;其次是波动率曲线是敲定价格的凸曲线,即波动率微笑.为了在B-S模型中引入偏峰厚尾特性,一些模型和理论,如分数布朗运动及一些广义双曲模型<sup>[2,3]</sup>描述基础资产的价格.另一方面,为了解释波动率微笑,一些自回归异方差（ARCH）<sup>[4]</sup>、常弹性模型（CEV）<sup>[5]</sup>等期权定价理论被相继提出.Merton<sup>[6]</sup>为了同时考虑基础资产的偏",2016
基于神经网络的优化Black-Scholes期权定价模型数值求解,"Black-Scholes模型(以下简称B-S模型)是目前在期权的定价研究中应用最为广泛的一种参数化模型.然而在实际应该过程中看出,实际情况往往并且不符合B-S模型所需要的假设条件.但是,若采用神经网络(ANNS)方法,可以充分利用数据,使得在没有参数限制的模型假设下建立一种非线性的模型,显著增强模型的适用性.对神经网络模型与B-S期权定价公式结果进行了比较,并且对结果进行了分析.",2016
大数据背景下我国上证50ETF期权定价研究,"为分析我国上证50ETF期权标资产价格隐含分布特点,在标的资产价格分别服从IHS分布、Weibull分布和对数正态分布假设基础上,对其定价及预测,并运用数据挖掘中机器学习方法修正以上参数模型误差(参考模型方法),进一步与机器学习期权定价中的直接方法和层叠方法比较。实证结果表明,参考模型方法优于其他两种方法,较之支持向量机、神经网络和Boosting算法,随机森林算法可有效预测欧式看涨期权价格,但针对不同价值区间和到期日,标的资产价格隐含分布特点不一致。",2016
基于GCS-BP的期权定价模型的股票价值,"为了通过期权定价模型对股票的价值进行估计,首先运用基于高斯扰动的布谷鸟GCS-BP神经网络对公司价值进行预测,然后根据Black-Scholes模型求出股票的价值,最后将其与该公司股票在股市上的价格相比较判断该股票是否有投资价值.该方法简单有效,克服了传统的股票价值确定方法的缺点.",2016
变量约束工具变量回归及其在期权定价和投资组合中的应用,"在金融和经济学等领域,研究者关心包含变量约束和时间相依数据的回归问题.变量约束的两个重要例子是期权定价和投资组合.当这样的约束添加到经典的回归模型中后,本文要解决如下新的问题:如何建立一个约束相关模型,并实现新模型的可识别性,以及构建型模型估计和检验统计量等.为了解决这些基本问题,本文引入重构方法把变量约束处理成拟工具变量,并且进一步修正偏误以及识别模型,使用轮廓估计的方法估计新模型中的非参数回归函数和参数,得到了估计量的相合性和渐近正态性.最后通过模拟研究了小样本性质,并用真实的股票期权数据验证了该模型.",2016
中国取得大豆期货定价权的可能性——基于对影响国内大豆价格因素的主成分分析,"通过对1978—1995年以及1996—2010年这两个阶段的影响大豆价格的国际、国内因素进行主成分分析,得出在中国放开大豆市场之前,国际因素对中国大豆价格的影响较小,而国内的产量、人民币汇率和进出口则起着较大作用,自中国开放大豆市场之后,国内大豆价格除了受到国内产量的直接影响外,更多地受到了国际市场的影响的结论,认为我国取得大豆定价权是可能的,并据此找到我国取得大豆定价权的突破口。",2016
金融衍生品定价模式研究:基于长虹CWB1认购权证的历史经验,"精准的定价模型是完善定价机制的支柱,有利于投资者形成正确的价格预期,压缩投机者操纵市场的空间。中国权证市场的发展历史为金融衍生品的定价提供了宝贵的经验和教训。以长虹CWB1为样本,借助三种定价模型——简单的B-S模型、考虑稀释效应的B-S模型、蒙特卡罗法估计其理论价格,并通过对理论价格与实际价格的相关分析和回归分析,检验模型的合理性以及优劣。结果表明考虑稀释效应的B-S模型略优于其他两者,但有一定程度的背离。",2016
人民币汇率的均值回复检验及Hurst指数计算,"布雷顿森林体系的瓦解使得全球货币汇率进入浮动汇率阶段,货币汇率不再是固定不变的,而是有市场因素决定,汇率风险逐渐进入人们的视线。而外汇期权作为应对汇率波动风险的一种金融衍生工具,被很多企业和公司所认知。但是人民币汇率期权发展时间较晚,国内外对此研究并不是很完善,本文考虑到人民币汇率形成机制中的均值回复情况,利用回归分析法进行均值回复检验,并在此基础上借鉴已有文章利用R语言编程计算出人民币对美元汇率的Hurst指数。以期能够为人民币外汇期权的定价提供一些借鉴意义。",2016
基于白噪声扰动的CS-BP网络的波动率,"针对资产价值波动率传统研究方法的不足以及影响波动率各因素之间的非线性关系,提出基于白噪声扰动的布谷鸟(CS)-BP网络预测期权定价中的公司资产价值波动率的方法.首先,通过白噪声扰动函数提高CS算法解的性能;其次,将得到的CS解解码为BP神经网络的初始权值和阈值;最后,用白噪声扰动的CS-BP网络对公司资产价值波动率进行预测并与CS-BP网络算法的预测结果作比较.仿真结果表明,基于白噪声扰动的CS-BP网络的公司资产价值波动率预测精度优于CS-BP网络.",2015
基于GARCH-分形布朗运动模型的碳期权定价研究,"文章将广义自回归条件异方差(generalized autoregressive conditional heteroskedasticity,GARCH)模型和分形布朗运动结合引入碳金融期权定价研究中。通过对欧洲碳排放配额(European Union Allowance,EUA)期货收盘价的样本数据检验,发现其存在尖峰厚尾、条件异方差性和分形特征;采用GARCH模型拟合并预测碳价收益率波动率;将预测的波动率作为输入值代入分形布朗运动期权定价方法,运用蒙特卡罗模拟对EUA期货期权进行定价,并与B-S期权定价法(Black-Scholes Option Pricing Model)比较。结果表明,基于GARCH分形布朗运动模型的碳期权定价法预测精度有显著提高。",2015
沪深300股指期货定价偏差与投资者情绪,"本文通过对沪深300股指期货定价偏差的统计分析、定价偏差与市场流动性和投资者情绪间的回归分析和VAR模型分析,发现我国期货市场上存在显著的正向的定价偏差,并且表现出一定的持续性;投资者情绪是最重要的影响因素;在中国股票市场缺乏卖空机制的条件下,投资者情绪主要通过非理性买入行为对定价偏差造成影响,并且在情绪高的时期影响更为显著。这些结论在一系列稳健性检验后仍然显著。说明我国金融市场还不够成熟和有效,市场上的套利行为无法有效减少噪声交易者对市场的影响,投机氛围较重,市场定价效率有待提高。",2015
模糊性与股指期货价格双向偏差研究,"从模糊性视角研究中国股指期货价格呈现的双向偏差且正向为主的问题。建立模糊环境中投资者连续时间投资消费模型,分析模糊性对投资者最优投资消费决策的影响;在理清模糊性影响资产均衡价格作用机理的基础上,提出模糊性期货定价模型。利用2010年至2014年中国沪深300指数以及指数期货日交易数据,分别运用马尔科夫链蒙特卡洛估计和向量自回归方法对模糊性期货价格模型进行实证检验。研究结果表明,在模糊性条件下,投资者对资产的保留价格受其交易头寸影响,当资产净持有者推动期货交易时,期货价格出现正向偏差,而由资产净卖空者推动时则出现负向偏差;股指期货定价和股票指数服从不同的随机过程,而且两者的持有期收益率存在较大差异;股票指数波动率与股指期货价格偏差的时间序列关系与模糊性期货定价模型的推论一致;中国股指期货市场的模糊性在统计意义和经济意义上均显著。新的期货定价模型阐明了模糊性影响期货价格的作用机制,强调了模糊性对资产价格产生的影响,更好地解释了中国期货价格偏差现象,对未来模糊性衍生品定价有参考意义。",2015
订单农产品价格形成机制研究——基于VAR模型的实证分析,"农产品定价是订单农业发展中的一个关键因素。本文通过梳理农产品价格理论,寻找订单农产品价格的理论影响因素。并以我国市场化程度和国际上订单化程度较高的大豆农产品为例,对其价格波动原因进行统计分析。在此基础上,运用向量自回归(VAR)模型,对我国大豆价格运行中的影响因素展开实证分析。结果表明,历史价格、供给、需求、生产成本、货币供应量和国际价格均会对订单农产品价格产生影响。基于研究,本文提出加强订单农产品价格分析与预测、保障订单农产品供给、控制物价水平、稳定货币供应量、稳定农业生产成本、发挥期货市场功能等政策建议。",2015
监管压力、资本调整与风险承担——基于寿险业联立门限回归模型的研究,"本文基于单期期权定价理论模型,构建关于资本、承保风险和投资风险调整的联立方程,并利用2009—2013年我国寿险公司的面板数据,研究监管门限效应的存在性,以及不同监管压力下资本调整和风险承担行为的异质性特征。本文突破了以往以监管标准值为行动门槛的研究模式,首次将考虑内生性的门限回归模型应用于我国寿险公司的研究中。研究结果表明,寿险公司的投资风险调整行为不存在门限效应,资本和承保风险调整行为存在不同于监管标准值的行动门槛168.3%和534.0%。通过比较各监管压力区间的回归结果发现,监管高压区的公司既没有过度承担风险的行为,也没有及时增加资本或者减少风险的行为;监管中压区的公司能够受到监管压力的良性驱动,公司趋于采用资本维持策略抵御承保风险;监管低压区的公司能够在一定程度上意识到投资风险,它们趋于采用资本维持策略应对投资风险,而采用资本缓冲策略应对承保风险。整体而言,寿险公司的资本调整和风险承担行为尚未形成良性互动机制。",2015
总经理股票期权激励对长期投资影响研究,"本文在借鉴期权定价模型的基础上,对2006-2013年间成功实施股票期权激励的上市公司进行回归分析,发现公司总经理的期权激励会显著影响公司的长期投资行为,期权激励相对价值越大,非预期新增长期投资越多,设置高于公司以往业绩的行权条件也表现出显著的激励效果,但行权期限没有影响企业长期投资行为。因此,各企业在设计股票激励计划时应关注CEO激励方案的设计,关注期权激励相对于高管的价值和行权条件的设计,以提高股权激励计划的激励效果。",2015
